ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
29	19:30:27:845	Server	 		Carina rolled a 4 and a 5.	 	 
30	19:30:27:846	Server	 		inca gets 1 clay. Carina gets 1 ore.	 	 
31	19:30:42:982	Server	 		Carina built a city.	 	 
32	19:31:01:285	Server	 		inca rolled a 2 and a 5.	 	 
33	19:31:25:087	Server	 		inca built a road.	 	 
34	19:31:32:345	Server	 		yiin rolled a 6 and a 6.	 	 
35	19:31:32:345	Server	 		Carina gets 2 clay.	 	 
36	19:31:43:783	Server	 		Carina rolled a 3 and a 4.	 	 
37	19:32:35:075	Server	 		inca rolled a 6 and a 2.	 	 
38	19:32:35:076	Server	 		yiin gets 1 wheat.	 	 
39	19:32:42:597	Server	 		yiin rolled a 1 and a 5.	 	 
40	19:32:42:598	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 1 sheep.	 	 
41	19:32:58:143	Server	 		Carina rolled a 4 and a 3.	 	 
42	19:33:32:290	Server	 		inca rolled a 6 and a 1.	 	 
43	19:33:48:261	Server	 		yiin rolled a 1 and a 2.	 	 
44	19:33:48:262	Server	 		yiin gets 2 clay.	 	 
45	19:33:59:017	inca	clay=1; ore=1; sheep=2; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[99,54; 54,82]; settlements=[116,71]	i like this robber fight we're having	 	 
46	19:34:02:794	Server	 		Carina rolled a 5 and a 1.	 	 
47	19:34:02:795	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 1 sheep.	 	 
48	19:35:01:608	Carina	clay=2; ore=0; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,166]	:)	 	 
49	19:35:41:665	Server	 		inca rolled a 6 and a 3.	 	 
50	19:35:41:666	Server	 		inca gets 1 clay. Carina gets 2 ore.	 	 
51	19:35:58:321	Server	 		inca built a settlement.	 	 
52	19:36:04:281	Server	 		yiin rolled a 4 and a 5.	 	 
53	19:36:04:282	Server	 		inca gets 1 clay. Carina gets 2 ore.	 	 
54	19:36:16:853	yiin	clay=3; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,103]; settlements=[84,103]	does anyone have wood or ore	 	 
55	19:36:46:631	inca	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[99,54; 54,82]; settlements=[116,71; 71,82]	i have ore,  do you have wheat?	 	 
56	19:36:47:338	Carina	clay=2; ore=4; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,166]	I have ore	 	 
57	19:36:56:914	yiin	clay=3; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,103]; settlements=[84,103]	what do you want in exchange	 	 
58	19:36:59:448	Carina	clay=2; ore=4; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,166]	but I need wood, too	 	 
59	19:37:06:883	inca	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[99,54; 54,82]; settlements=[116,71; 71,82]	me too	 	 
60	19:37:11:069	yiin	clay=3; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,103]; settlements=[84,103]	do you need wheat??	 	 
61	19:37:19:031	inca	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[99,54; 54,82]; settlements=[116,71; 71,82]	OK,  ore for wheat	 	 
62	19:37:19:208	Carina	clay=2; ore=4; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,166]	me? no	 	 
63	19:37:27:324	yiin	clay=3; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,103]; settlements=[84,103]	oh then nvm	 	 
64	19:37:41:526	Server	 		Carina rolled a 3 and a 1.	 	 
65	19:37:41:527	Server	 		inca gets 1 ore. Carina gets 1 wheat.	 	 
66	19:39:14:769	Server	 		Carina built a city.	 	 
67	19:39:28:211	Server	 		inca rolled a 3 and a 2.	 	 
68	19:39:28:212	Server	 		inca gets 1 wheat.	 	 
69	19:39:44:370	Server	 		yiin rolled a 3 and a 6.	 	 
70	19:39:44:370	Server	 		inca gets 1 clay. Carina gets 2 ore.	 	 
71	19:40:00:856	Server	 		yiin traded 4 wheat for 1 wood from the bank.	 	 
72	19:40:16:892	Server	 		yiin built a road.	 	 
73	19:40:55:516	Server	 		Carina rolled a 2 and a 5.	 	 
74	19:41:19:422	Server	 		inca rolled a 1 and a 6.	 	 
75	19:42:10:712	Server	 		inca traded 3 sheep for 1 wood from a port.	 	 
76	19:42:14:948	Server	 		inca built a road.	 	 
77	19:42:20:870	Server	 		yiin rolled a 5 and a 5.	 	 
78	19:42:20:871	Server	 		inca gets 2 wood. yiin gets 1 wood.	 	 
79	19:42:29:922	Server	 		yiin built a road.	 	 
80	19:42:46:074	Server	 		Carina rolled a 2 and a 3.	 	 
81	19:42:46:075	Server	 		inca gets 1 wheat. Carina gets 2 wood.	 	 
82	19:43:00:433	Server	 		Carina built a road.	 	 
83	19:43:07:546	Server	 		Carina built a road.	 	 
84	19:43:12:743	Server	 		inca rolled a 1 and a 5.	 	 
85	19:43:12:744	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.	 	 
86	19:43:34:506	Server	 		inca built a road.	 	 
87	19:43:38:079	Server	 		inca built a road.	 	 
88	19:43:48:332	Server	 		yiin rolled a 2 and a 3.	 	 
89	19:43:48:333	Server	 		inca gets 1 wheat. Carina gets 2 wood.	 	 
90	19:49:25:464	Carina	clay=1; ore=2; sheep=2; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[105,166; 166,165; 165,122]; cities=[122,167]	?	 	 
91	19:49:48:690	inca	clay=0; ore=1; sheep=0; wheat=3; wood=0; unknown=0; knights=1; dev-cards=0	roads=[99,54; 54,82; 82,66; 66,116; 116,133]; settlements=[116,71; 71,82]	are you there yiin?	 	 
92	19:51:37:718	Server	 		Carina rolled a 6 and a 4.	 	 
93	19:51:37:719	Server	 		inca gets 2 wood. yiin gets 1 wood.	 	 
94	19:51:50:080	Server	 		Carina built a settlement.	 	 
95	19:51:58:241	Server	 		inca rolled a 3 and a 1.	 	 
96	19:51:58:242	Server	 		inca gets 1 ore.	 	 
97	19:52:08:627	Server	 		yiin rolled a 6 and a 2.	 	 
98	19:52:08:628	Server	 		yiin gets 1 wheat.	 	 
99	19:52:26:306	Server	 		Carina rolled a 3 and a 6.	 	 
100	19:52:26:307	Server	 		inca gets 1 clay. Carina gets 2 ore.	 	 
101	19:52:41:190	Server	 		Carina traded 3 ore for 1 wood from a port.	 	 
102	19:52:48:582	Server	 		inca rolled a 1 and a 4.	 	 
103	19:52:48:583	Server	 		inca gets 1 wheat. Carina gets 2 wood.	 	 
104	19:52:59:668	Server	 		inca traded 3 wheat for 1 sheep from a port.	 	 
105	19:53:25:768	Server	 		inca built a road.	 	 
106	19:53:31:431	Server	 		yiin rolled a 2 and a 1.	 	 
107	19:53:31:432	Server	 		yiin gets 2 clay.	 	 
108	19:53:42:903	Server	 		yiin built a road.	 	 
109	19:54:05:482	Server	 		Carina rolled a 6 and a 5.	 	 
110	19:54:05:483	Server	 		inca gets 1 sheep. yiin gets 1 sheep.	 	 
111	19:54:32:892	Server	 		Carina traded 3 wood for 1 clay from a port.	 	 
112	19:54:36:777	Server	 		Carina built a road.	 	 
113	19:54:43:951	Server	 		inca rolled a 6 and a 6.	 	 
114	19:54:43:951	Server	 		Carina gets 2 clay.	 	 
115	19:54:58:038	Server	 		yiin rolled a 4 and a 3.	 	 
116	19:55:29:778	Server	 		Carina rolled a 4 and a 6.	 	 
117	19:55:29:779	Server	 		inca gets 2 wood. yiin gets 1 wood.	 	 
118	19:56:51:213	Server	 		inca rolled a 2 and a 2.	 	 
119	19:56:51:214	Server	 		inca gets 1 ore. Carina gets 2 wheat.	 	 
120	19:56:57:737	Server	 		yiin rolled a 5 and a 3.	 	 
121	19:56:57:738	Server	 		yiin gets 1 wheat.	 	 
122	19:57:02:283	Server	 		yiin built a settlement.	 	 
123	19:57:13:454	Server	 		Carina rolled a 2 and a 3.	 	 
124	19:57:13:455	Server	 		inca gets 1 wheat. yiin gets 1 wood. Carina gets 2 wood.	 	 
125	19:57:55:434	Server	 		Carina built a road.	 	 
126	19:58:02:709	Server	 		inca rolled a 5 and a 5.	 	 
127	19:58:02:710	Server	 		inca gets 2 wood. yiin gets 1 wood.	 	 
128	19:58:17:169	Server	 		yiin rolled a 6 and a 1.	 	 
129	19:58:40:256	Server	 		yiin built a road.	 	 
130	19:59:00:201	Server	 		Carina rolled a 4 and a 4.	 	 
131	19:59:00:202	Server	 		yiin gets 1 wheat.	 	 
132	19:59:11:067	Server	 		inca rolled a 1 and a 3.	 	 
133	19:59:11:068	Server	 		inca gets 1 ore. Carina gets 2 wheat.	 	 
134	19:59:26:200	Server	 		yiin rolled a 1 and a 3.	 	 
135	19:59:26:201	Server	 		inca gets 1 ore. Carina gets 2 wheat.	 	 
136	20:00:15:822	Server	 		Carina rolled a 4 and a 4.	 	 
137	20:00:15:823	Server	 		yiin gets 1 wheat.	 	 
138	20:00:34:693	Server	 		Carina traded 3 wheat for 1 clay from a port.	 	 
139	20:00:37:409	Server	 		Carina built a road.	 	 
140	20:00:44:635	Server	 		inca rolled a 1 and a 2.	 	 
141	20:00:44:636	Server	 		yiin gets 2 clay.	 	 
142	20:00:55:967	Server	 		yiin rolled a 4 and a 2.	 	 
143	20:00:55:968	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.	 	 
144	20:01:38:087	Server	 		yiin traded 4 wheat for 1 sheep from the bank.	 	 
145	20:02:01:593	Server	 		yiin built a road.	 	 
146	20:02:48:569	Server	 		Carina rolled a 6 and a 2.	 	 
147	20:02:48:570	Server	 		yiin gets 1 wheat.	 	 
148	20:03:09:848	Server	 		inca rolled a 4 and a 3.	 	 
149	20:03:38:914	Server	 		inca built a road.	 	 
150	20:03:42:876	Server	 		yiin rolled a 3 and a 6.	 	 
151	20:03:42:876	Server	 		inca gets 1 clay. Carina gets 2 ore.	 	 
152	20:03:55:246	Server	 		Carina rolled a 2 and a 5.	 	 
153	20:06:20:970	Server	 		Carina traded 3 wheat for 1 clay from a port.	 	 
154	20:06:41:418	Server	 		inca rolled a 2 and a 6.	 	 
155	20:06:41:419	Server	 		yiin gets 1 wheat.	 	 
156	20:06:47:879	Server	 		inca built a road.	 	 
157	20:06:52:399	Server	 		yiin rolled a 1 and a 1.	 	 
158	20:06:52:400	Server	 		Carina gets 3 ore.	 	 
159	20:07:17:428	Server	 		Carina rolled a 1 and a 4.	 	 
160	20:07:17:428	Server	 		inca gets 1 wheat. yiin gets 1 wood. Carina gets 2 wood.	 	 
161	20:07:53:633	Server	 		Carina built a road.	 	 
162	20:08:03:265	Server	 		Carina built a settlement.	 	 
163	20:08:15:833	Server	 		inca rolled a 6 and a 4.	 	 
164	20:08:15:834	Server	 		inca gets 2 wood. yiin gets 1 wood. Carina gets 1 wood.	 	 
165	20:08:22:456	Server	 		yiin rolled a 1 and a 1.	 	 
166	20:08:22:457	Server	 		Carina gets 3 ore.	 	 
167	20:08:56:551	Server	 		Carina rolled a 4 and a 6.	 	 
168	20:08:56:552	Server	 		inca gets 2 wood. yiin gets 1 wood. Carina gets 1 wood.	 	 
169	20:09:15:000	Server	 		Carina traded 3 ore for 1 clay from a port.	 	 
170	20:09:17:897	Server	 		Carina built a road.	 	 
171	20:09:23:741	Server	 		Carina traded 3 ore for 1 clay from a port.	 	 
172	20:09:29:882	Server	 		Carina built a road.	 	 
173	20:09:36:259	Server	 		inca rolled a 1 and a 3.	 	 
174	20:09:36:259	Server	 		inca gets 1 ore. Carina gets 2 wheat.	 	 
175	20:09:55:457	inca	clay=0; ore=2; sheep=0; wheat=2; wood=4; unknown=0; knights=1; dev-cards=2	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[116,71; 71,82]	our	 	 
176	20:10:01:005	inca	clay=0; ore=2; sheep=0; wheat=2; wood=4; unknown=0; knights=1; dev-cards=2	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[116,71; 71,82]	oops, didn't meant ot ype that	 	 
177	20:10:02:360	inca	clay=0; ore=2; sheep=0; wheat=2; wood=4; unknown=0; knights=1; dev-cards=2	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[116,71; 71,82]	ignore it	 	 
178	20:10:05:362	Server	 		yiin rolled a 3 and a 1.	 	 
179	20:10:05:363	Server	 		inca gets 1 ore. Carina gets 2 wheat.	 	 
180	20:10:17:709	Server	 		Carina rolled a 2 and a 3.	 	 
181	20:10:17:710	Server	 		inca gets 1 wheat. yiin gets 1 wood. Carina gets 2 wood.	 	 
182	20:10:52:732	Server	 		Carina traded 3 wheat for 1 clay from a port.	 	 
183	20:11:09:366	Server	 		inca rolled a 2 and a 4.	 	 
184	20:11:09:367	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.	 	 
185	20:11:36:359	Server	 		inca built a city.	 	 
186	20:11:43:417	Server	 		yiin rolled a 1 and a 5.	 	 
187	20:11:43:418	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.	 	 
188	20:12:06:592	Server	 		yiin traded 4 wood for 1 clay from the bank.	 	 
189	20:12:48:089	Server	 		yiin built a road.	 	 
190	20:12:56:754	Server	 		Carina rolled a 1 and a 6.	 	 
191	20:13:51:257	Server	 		Carina built a settlement.	 	 
192	20:13:59:470	Server	 		inca rolled a 4 and a 2.	 	 
193	20:13:59:471	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.	 	 
194	20:14:04:780	Server	 		yiin rolled a 2 and a 1.	 	 
195	20:14:04:781	Server	 		Carina gets 1 sheep.	 	 
196	20:14:13:241	Server	 		Carina rolled a 5 and a 6.	 	 
197	20:14:13:241	Server	 		inca gets 1 sheep. yiin gets 2 sheep.	 	 
198	20:15:30:745	Server	 		inca rolled a 3 and a 1.	 	 
199	20:15:30:746	Server	 		inca gets 1 ore. Carina gets 3 wheat.	 	 
200	20:15:47:322	Server	 		yiin rolled a 3 and a 5.	 	 
201	20:15:47:322	Server	 		yiin gets 1 wheat. Carina gets 1 wood.	 	 
202	20:15:59:861	Server	 		Carina rolled a 5 and a 6.	 	 
203	20:15:59:862	Server	 		inca gets 1 sheep. yiin gets 2 sheep.	 	 
204	20:16:17:931	Server	 		Carina traded 4 wheat for 1 clay from the bank.	 	 
205	20:16:36:311	Server	 		inca rolled a 3 and a 2.	 	 
206	20:16:36:312	Server	 		inca gets 2 wheat. yiin gets 1 wood. Carina gets 2 wood.	 	 
207	20:16:46:169	yiin	clay=0; ore=0; sheep=4; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,103; 103,101; 101,102; 102,120; 120,68; 68,69; 69,52]; settlements=[84,103; 103,137]	do anyone have ore??	 	 
208	20:16:54:645	inca	clay=0; ore=0; sheep=2; wheat=4; wood=2; unknown=0; knights=3; dev-cards=1	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[71,82]	nope, sorry	 	 
209	20:17:01:233	Server	 		yiin rolled a 4 and a 2.	 	 
210	20:17:01:234	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.	 	 
211	20:17:23:857	Server	 		Carina rolled a 2 and a 2.	 	 
212	20:17:23:858	Server	 		inca gets 1 ore. Carina gets 3 wheat.	 	 
213	20:17:40:838	Server	 		Carina traded 3 sheep for 1 ore from a port.	 	 
214	20:18:07:743	Server	 		Carina traded 3 wood for 1 ore from a port.	 	 
215	20:18:23:651	inca	clay=0; ore=1; sheep=2; wheat=5; wood=2; unknown=0; knights=3; dev-cards=1	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[71,82]	well played	 	 
216	20:18:28:747	Carina	clay=1; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=2; dev-cards=1	roads=[105,166; 166,165; 165,122; 122,138; 138,167; 167,168; 168,154; 154,169; 169,170]; settlements=[165,171; 171,169]; cities=[122,167]	ok, I should go now =)	 	 
217	20:18:31:766	Carina	clay=1; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=2; dev-cards=1	roads=[105,166; 166,165; 165,122; 122,138; 138,167; 167,168; 168,154; 154,169; 169,170]; settlements=[165,171; 171,169]; cities=[122,167]	see you	 	 
218	20:18:35:853	inca	clay=0; ore=1; sheep=2; wheat=5; wood=2; unknown=0; knights=3; dev-cards=1	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[71,82]	see yuo later	 	 
