ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
22	16:10:47:664	Server	 		Nancy rolled a 5 and a 6.	 	 
23	16:10:47:667	Server	 		skinnylinny gets 1 wood.	 	 
24	16:11:11:666	Server	 		skinnylinny rolled a 2 and a 4.	 	 
25	16:11:11:667	Server	 		skinnylinny gets 1 ore. Chameleon gets 1 ore. Nancy gets 1 clay.	 	 
26	16:12:46:833	Server	 		Chameleon rolled a 1 and a 5.	 	 
27	16:12:46:835	Server	 		skinnylinny gets 1 ore. Chameleon gets 1 ore. Nancy gets 1 clay.	 	 
28	16:13:11:009	Server	 		Nancy rolled a 3 and a 3.	 	 
29	16:13:11:011	Server	 		skinnylinny gets 1 ore. Chameleon gets 1 ore. Nancy gets 1 clay.	 	 
30	16:13:26:425	Server	 		skinnylinny rolled a 3 and a 3.	 	 
31	16:13:26:427	Server	 		skinnylinny gets 1 ore. Chameleon gets 1 ore. Nancy gets 1 clay.	 	 
32	16:13:48:929	Server	 		skinnylinny traded 4 ore for 1 clay from the bank.	 	 
33	16:14:09:736	Server	 		skinnylinny built a road.	 	 
34	16:14:20:416	Server	 		Chameleon rolled a 6 and a 3.	 	 
35	16:14:20:417	Server	 		Chameleon gets 1 sheep. Nancy gets 1 wood.	 	 
36	16:14:55:951	Server	 		Chameleon traded 4 ore for 1 clay from the bank.	 	 
37	16:16:29:522	Server	 		Nancy rolled a 2 and a 3.	 	 
38	16:16:29:524	Server	 		Chameleon gets 1 ore. Nancy gets 1 sheep.	 	 
39	16:16:45:243	Server	 		Nancy built a road.	 	 
40	16:18:16:675	Server	 		Nancy traded 4 clay for 1 wheat from the bank.	 	 
41	16:18:31:501	Server	 		skinnylinny rolled a 5 and a 5.	 	 
42	16:18:31:502	Server	 		Chameleon gets 2 sheep. Nancy gets 1 clay.	 	 
43	16:19:24:975	skinnylinny	clay=0; ore=0; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34]; settlements=[120,52]	Nancy, would you be prepared to give me a clay in exchange for a wheat?	 	 
44	16:20:17:095	Server	 		skinnylinny made an offer to trade 1 wheat for 1 clay.	 	 
45	16:20:31:053	Nancy	clay=2; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,167; 167,100]; settlements=[116,167]	i cld have done that earlier anyway sure	 	 
46	16:20:36:215	Server	 		skinnylinny traded 1 wheat for 1 clay from Nancy.	 	 
47	16:20:46:887	Server	 		skinnylinny built a road.	 	 
48	16:21:06:008	Server	 		Chameleon rolled a 4 and a 2.	 	 
49	16:21:06:010	Server	 		skinnylinny gets 1 ore. Chameleon gets 1 ore. Nancy gets 1 clay.	 	 
50	16:21:46:456	Chameleon	clay=1; ore=3; sheep=5; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139]; settlements=[171,139]	either of you happy to trade wood for sheep?	 	 
51	16:22:11:377	skinnylinny	clay=0; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	yup	 	 
52	16:22:18:952	Nancy	clay=2; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,167; 167,100]; settlements=[116,167]	sorry dont have wood	 	 
53	16:22:28:599	Server	 		Chameleon made an offer to trade 1 sheep for 1 wood.	 	 
54	16:22:42:945	Server	 		Chameleon traded 1 sheep for 1 wood from skinnylinny.	 	 
55	16:23:04:157	Server	 		Chameleon built a road.	 	 
56	16:23:51:781	Server	 		Chameleon traded 4 sheep for 1 clay from the bank.	 	 
57	16:23:59:295	Server	 		Nancy rolled a 4 and a 2.	 	 
58	16:23:59:296	Server	 		skinnylinny gets 1 ore. Chameleon gets 1 ore. Nancy gets 1 clay.	 	 
59	16:24:04:870	Chameleon	clay=1; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	sorry that took so long...	 	 
60	16:25:20:570	Nancy	clay=3; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,167; 167,100]; settlements=[116,167]	either of you want to trade ore for clay?	 	 
61	16:25:28:883	Chameleon	clay=1; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	sure	 	 
62	16:25:34:485	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	sure	 	 
63	16:25:55:041	Server	 		Nancy made an offer to trade 1 clay for 1 ore.	 	 
64	16:25:59:651	Server	 		Nancy traded 1 clay for 1 ore from Chameleon.	 	 
65	16:26:25:643	Server	 		skinnylinny rolled a 3 and a 6.	 	 
66	16:26:25:644	Server	 		Chameleon gets 1 sheep. Nancy gets 1 wood.	 	 
67	16:27:02:902	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	Anyone want to trade clay for ore? :P	 	 
68	16:27:13:185	Chameleon	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	afraid not	 	 
69	16:27:37:385	Server	 		Chameleon rolled a 5 and a 2.	 	 
70	16:28:09:943	skinnylinny	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	Grrr	 	 
71	16:28:32:144	Chameleon	clay=2; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	anyone willing trade ore for wheat or wood?	 	 
72	16:28:54:008	skinnylinny	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	No, funnily enough.	 	 
73	16:28:56:760	skinnylinny	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	:P	 	 
74	16:29:21:951	Chameleon	clay=2; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	Nancy?	 	 
75	16:29:41:524	Nancy	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100]; settlements=[116,167]	sorry	 	 
76	16:29:53:104	Chameleon	clay=2; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	oh well	 	 
77	16:30:01:582	Chameleon	clay=2; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	my dastedly plan will have to wait	 	 
78	16:30:13:036	Server	 		Nancy rolled a 4 and a 6.	 	 
79	16:30:13:037	Server	 		Chameleon gets 2 sheep. Nancy gets 1 clay.	 	 
80	16:30:28:803	Server	 		Nancy built a road.	 	 
81	16:30:42:529	Server	 		skinnylinny rolled a 3 and a 4.	 	 
82	16:31:53:979	skinnylinny	clay=0; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	Clay for sheep, anyone?	 	 
83	16:32:07:748	Nancy	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133]; settlements=[116,167]	i wld give u clay	 	 
84	16:32:27:580	skinnylinny	clay=0; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	what for?	 	 
85	16:32:39:523	Server	 		skinnylinny made an offer to trade 1 sheep for 1 clay.	 	 
86	16:32:58:373	Server	 		skinnylinny traded 1 sheep for 1 clay from Nancy.	 	 
87	16:33:38:641	Server	 		Chameleon rolled a 3 and a 2.	 	 
88	16:33:38:643	Server	 		Chameleon gets 1 ore. Nancy gets 1 sheep.	 	 
89	16:34:02:629	Server	 		Nancy rolled a 1 and a 3.	 	 
90	16:34:02:631	Server	 		skinnylinny gets 1 wood. Nancy gets 1 wood.	 	 
91	16:35:14:862	Server	 		skinnylinny rolled a 6 and a 5.	 	 
92	16:35:14:863	Server	 		skinnylinny gets 1 wood.	 	 
93	16:35:25:566	Server	 		skinnylinny built a settlement.	 	 
94	16:35:48:280	Server	 		Chameleon rolled a 1 and a 4.	 	 
95	16:35:48:282	Server	 		Chameleon gets 1 ore. Nancy gets 1 sheep.	 	 
96	16:36:04:263	Chameleon	clay=1; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	would eiter of you trade ore for wheat and/or wood	 	 
97	16:36:30:432	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	Nope	 	 
98	16:36:31:287	Nancy	clay=1; ore=0; sheep=3; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133]; settlements=[116,167]	i cld give u a sheep for it?	 	 
99	16:37:14:166	Chameleon	clay=1; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	Need wood/wheat, sheep I can get	 	 
100	16:37:46:691	Server	 		Nancy rolled a 5 and a 1.	 	 
101	16:37:46:693	Server	 		skinnylinny gets 1 ore. Chameleon gets 1 ore. Nancy gets 1 clay.	 	 
102	16:38:23:610	Server	 		Nancy built a road.	 	 
103	16:38:35:227	Server	 		skinnylinny rolled a 6 and a 5.	 	 
104	16:38:35:229	Server	 		skinnylinny gets 1 wood.	 	 
105	16:38:58:225	Server	 		skinnylinny made an offer to trade 1 ore for 1 clay.	 	 
106	16:39:30:834	Nancy	clay=1; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167]	sorry cant do that	 	 
107	16:39:53:610	Server	 		Chameleon rolled a 2 and a 2.	 	 
108	16:39:53:612	Server	 		skinnylinny gets 1 wood. Nancy gets 1 wood.	 	 
109	16:40:15:172	skinnylinny	clay=0; ore=2; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	OK, this is very broken on Linux, I can't see the text in the speech bubbles	 	 
110	16:40:26:418	Chameleon	clay=1; ore=5; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	which speech bubbleS?	 	 
111	16:40:38:132	skinnylinny	clay=0; ore=2; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	the ones regarding trades	 	 
112	16:42:31:408	Chameleon	clay=1; ore=5; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	ah	 	 
113	16:42:32:224	Chameleon	clay=1; ore=5; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,139; 139,156]; settlements=[171,139]	ok	 	 
114	16:42:54:968	Server	 		Chameleon traded 4 ore for 1 wheat from the bank.	 	 
115	16:44:59:071	Nancy	clay=1; ore=0; sheep=3; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167]	hi chameleon are you almost done?	 	 
116	16:46:17:564	Chameleon	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	oops, forgot to click done	 	 
117	16:46:18:037	Server	 		Nancy rolled a 3 and a 5.	 	 
118	16:46:18:038	Server	 		skinnylinny gets 2 wheat. Chameleon gets 1 wheat.	 	 
119	16:46:27:912	Nancy	clay=1; ore=0; sheep=3; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167]	hahaha i thought so	 	 
120	16:46:34:187	Chameleon	clay=1; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	:)  guilty	 	 
121	16:46:46:606	Server	 		Nancy built a settlement.	 	 
122	16:46:59:402	Server	 		skinnylinny rolled a 4 and a 3.	 	 
123	16:48:06:299	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	Anyone prepared to trade ore for wood?	 	 
124	16:48:25:594	Nancy	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	dont even have either	 	 
125	16:48:35:596	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	Chameleon?	 	 
126	16:48:47:017	Chameleon	clay=1; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	out of both I'm afriad	 	 
127	16:48:51:372	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	ok	 	 
128	16:49:22:317	Server	 		Chameleon rolled a 2 and a 3.	 	 
129	16:49:22:319	Server	 		Chameleon gets 1 ore. Nancy gets 1 sheep.	 	 
130	16:49:50:071	Chameleon	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	skinnylinny did you want ore or wood?	 	 
131	16:50:06:942	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	I wanted one ore	 	 
132	16:51:01:165	Server	 		Chameleon made an offer to trade 1 ore for 1 wood.	 	 
133	16:51:18:662	Chameleon	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	do you still?	 	 
134	16:51:19:750	Server	 		Chameleon traded 1 ore for 1 wood from skinnylinny.	 	 
135	16:51:23:743	skinnylinny	clay=0; ore=3; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	yup	 	 
136	16:51:27:302	Chameleon	clay=1; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	ah, done	 	 
137	16:51:29:446	Chameleon	clay=1; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	:)	 	 
138	16:51:31:679	skinnylinny	clay=0; ore=3; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	Sorry, the trade thing is really broken on here	 	 
139	16:51:37:353	Server	 		Nancy rolled a 6 and a 2.	 	 
140	16:51:37:355	Server	 		skinnylinny gets 2 wheat. Chameleon gets 1 wheat.	 	 
141	16:52:54:868	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	not that	 	 
142	16:53:05:188	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	"just no really clear thing to say ""trade successful"""	 	 
143	16:53:06:993	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	what's nancy offering to trade?	 	 
144	16:53:09:345	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	Oh right, ok	 	 
145	16:53:22:369	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	"I traded after you said ""do you still?"""	 	 
146	16:53:23:205	Nancy	clay=0; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	im trying th trade with the bank	 	 
147	16:53:33:107	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	ah	 	 
148	16:53:42:465	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	ah. no joy?	 	 
149	16:53:51:237	Nancy	clay=0; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	not sure how many u need to trade unless either of you want some sheep?	 	 
150	16:53:51:763	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	you need 4 of something dont you?	 	 
151	16:53:57:347	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	I do....	 	 
152	16:54:00:315	Nancy	clay=0; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	Really 4?	 	 
153	16:54:03:203	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	what do you want?	 	 
154	16:54:05:106	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	I could do with a sheep	 	 
155	16:54:13:941	Nancy	clay=0; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	ok want can u give	 	 
156	16:54:18:002	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	(hence 3:1 and 2:1 on the colourde ports)	 	 
157	16:54:20:771	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	wheat?	 	 
158	16:54:27:827	Nancy	clay=0; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	brillant	 	 
159	16:54:34:226	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	And to trade with the bank you need to give them 4 items for them to give you one	 	 
160	16:54:40:483	Chameleon	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139]	:)	 	 
161	16:54:49:612	Server	 		Nancy made an offer to trade 1 sheep for 1 wheat.	 	 
162	16:54:53:593	Server	 		Nancy traded 1 sheep for 1 wheat from Chameleon.	 	 
163	16:55:14:869	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	thanks banks are such rip-offs :)	 	 
164	16:55:20:915	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	I could do with a sheep, if you are still offering?	 	 
165	16:55:23:187	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	Oh	 	 
166	16:55:24:762	Server	 		skinnylinny rolled a 5 and a 6.	 	 
167	16:55:24:764	Server	 		skinnylinny gets 1 wood. Nancy gets 1 wood.	 	 
168	16:55:29:285	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	yeah	 	 
169	16:55:38:067	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	What do you need?	 	 
170	16:55:41:724	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	what can u gve?	 	 
171	16:55:43:412	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	wood	 	 
172	16:55:47:491	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	wood I can offer	 	 
173	16:55:56:845	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	actually wait	 	 
174	16:56:03:372	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	clay	 	 
175	16:56:24:324	skinnylinny	clay=0; ore=3; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52; 52,67]	You're the only person who is on clay tiles, so I can't offer clay, sorry	 	 
176	16:56:38:461	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	Fine  go with wood then	 	 
177	16:56:52:063	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	i might be on clay but im not getting any :0	 	 
178	16:56:58:247	Nancy	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[116,167; 167,100; 100,133; 133,134]; settlements=[116,167; 167,135]	:)	 	 
179	16:57:23:804	Server	 		skinnylinny made an offer to trade 1 wood for 1 sheep.	 	 
180	16:57:28:965	Server	 		skinnylinny traded 1 wood for 1 sheep from Nancy.	 	 
181	16:57:39:412	Server	 		skinnylinny built a city.	 	 
182	16:57:52:130	Server	 		Chameleon rolled a 3 and a 5.	 	 
183	16:57:52:131	Server	 		skinnylinny gets 3 wheat. Chameleon gets 1 wheat.	 	 
184	16:58:44:764	Server	 		Chameleon built a settlement.	 	 
185	16:59:08:271	Server	 		Nancy rolled a 3 and a 1.	 	 
186	16:59:08:273	Server	 		skinnylinny gets 1 wood. Nancy gets 2 wood.	 	 
187	16:59:23:559	skinnylinny	clay=0; ore=0; sheep=1; wheat=5; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	Hmmm, I have too many wheat... Chameleon, do you have any ore going spare?	 	 
188	16:59:25:336	Server	 		skinnylinny rolled a 4 and a 5.	 	 
189	16:59:25:338	Server	 		Chameleon gets 1 sheep. Nancy gets 2 wood.	 	 
190	16:59:45:900	Chameleon	clay=0; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[170,139; 139,156]; settlements=[171,139; 139,173]	not now, no	 	 
191	16:59:51:159	skinnylinny	clay=0; ore=0; sheep=1; wheat=5; wood=3; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50]; settlements=[120,52]	ok	 	 
192	17:00:08:800	Server	 		skinnylinny traded 4 wheat for 1 clay from the bank.	 	 
193	17:00:43:263	Server	 		skinnylinny built a road.	 	 
194	17:00:58:806	Server	 		Chameleon rolled a 5 and a 3.	 	 
195	17:00:58:808	Server	 		skinnylinny gets 3 wheat. Chameleon gets 1 wheat.	 	 
196	17:03:06:976	Server	 		Nancy rolled a 1 and a 6.	 	 
197	17:04:41:275	Server	 		skinnylinny rolled a 5 and a 2.	 	 
198	17:05:45:405	skinnylinny	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[120,35; 35,34; 34,50; 50,137]; settlements=[120,52]	Clay for wheat, anyone?	 	 
