ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
47	20:10:05:878	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	no	 	 
48	20:10:12:272	Server	 		Ghettoette rolled a 4 and a 2.	 	 
49	20:10:12:273	Server	 		zorburt gets 1 wood. catanstrophe gets 1 sheep.	 	 
50	20:10:37:980	Server	 		zorburt rolled a 2 and a 1.	 	 
51	20:10:37:981	Server	 		raefbrisbin gets 2 wheat.	 	 
52	20:10:53:186	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	anyone have brick now?	 	 
53	20:11:00:918	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	lol, how?	 	 
54	20:11:06:517	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	i dunno.& miracle?	 	 
55	20:11:14:894	catanstrophe	clay=0; ore=5; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	no 10s rolled	 	 
56	20:11:22:643	Server	 		raefbrisbin rolled a 2 and a 3.	 	 
57	20:11:22:644	Server	 		Ghettoette gets 1 ore, 1 sheep. catanstrophe gets 1 ore.	 	 
58	20:11:39:227	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	looking to trade wheat for ore	 	 
59	20:11:43:352	catanstrophe	clay=0; ore=6; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	here	 	 
60	20:11:45:478	catanstrophe	clay=0; ore=6; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	i can do it	 	 
61	20:11:55:443	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	need 2 ore?	 	 
62	20:11:58:469	catanstrophe	clay=0; ore=6; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	i can give you ore	 	 
63	20:11:59:457	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	anything work?	 	 
64	20:12:16:170	catanstrophe	clay=0; ore=6; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	oh wait,& you want wheat?	 	 
65	20:12:20:862	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	want 2 ore	 	 
66	20:12:37:436	catanstrophe	clay=0; ore=6; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	i can do 1 for 1	 	 
67	20:12:52:051	catanstrophe	clay=0; ore=6; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	i give one ore for one wheat	 	 
68	20:13:00:010	catanstrophe	clay=0; ore=6; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	or i could do for 2-for-2	 	 
69	20:13:15:124	Server	 		raefbrisbin made an offer to trade 2 wheat for 2 ore.	 	 
70	20:13:25:298	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	did anything show?	 	 
71	20:13:29:754	Server	 		raefbrisbin traded 2 wheat for 2 ore from catanstrophe.	 	 
72	20:13:36:338	catanstrophe	clay=0; ore=4; sheep=2; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	yep worked!	 	 
73	20:13:37:882	catanstrophe	clay=0; ore=4; sheep=2; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]; settlements=[135,120]	nice trade	 	 
74	20:13:51:488	Server	 		catanstrophe rolled a 4 and a 1.	 	 
75	20:13:51:489	Server	 		Ghettoette gets 1 ore, 1 sheep. catanstrophe gets 1 ore.	 	 
76	20:14:08:659	Server	 		catanstrophe built a city.	 	 
77	20:14:27:306	Server	 		Ghettoette rolled a 5 and a 6.	 	 
78	20:14:27:308	Server	 		catanstrophe gets 3 ore.	 	 
79	20:14:47:951	Server	 		zorburt rolled a 5 and a 2.	 	 
80	20:14:56:442	raefbrisbin	clay=0; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	wow, two 11's already,& doesn't look good	 	 
81	20:14:58:866	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	man why do i always roll the 7s!	 	 
82	20:15:16:955	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	yeah catanstrophe is the king of ore mountain.	 	 
83	20:15:20:059	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	wow that blew	 	 
84	20:15:23:211	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	not anymore!	 	 
85	20:15:25:816	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	:)	 	 
86	20:15:58:236	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	oh MAN	 	 
87	20:16:04:554	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	i mixed up the colours& and just blocked myself!	 	 
88	20:16:04:997	raefbrisbin	clay=0; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]; settlements=[84,169]	nice work	 	 
89	20:16:16:849	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	this is terrible.	 	 
90	20:16:30:541	Server	 		raefbrisbin rolled a 2 and a 1.	 	 
91	20:16:30:549	Server	 		raefbrisbin gets 2 wheat.	 	 
92	20:16:42:327	Server	 		raefbrisbin built a city.	 	 
93	20:16:52:308	Server	 		catanstrophe rolled a 1 and a 2.	 	 
94	20:16:52:309	Server	 		raefbrisbin gets 3 wheat.	 	 
95	20:16:59:423	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	wow these 3's	 	 
96	20:17:08:628	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	raef - are you looking to trade some of that wheat?	 	 
97	20:17:15:409	raefbrisbin	clay=0; ore=0; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	gone	 	 
98	20:17:22:777	raefbrisbin	clay=0; ore=0; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	oh shit	 	 
99	20:17:24:144	raefbrisbin	clay=0; ore=0; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	again	 	 
100	20:17:34:084	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	?	 	 
101	20:17:43:124	raefbrisbin	clay=0; ore=0; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	didn't realize another 3 was rolled	 	 
102	20:17:53:556	raefbrisbin	clay=0; ore=0; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	I'm ok right now	 	 
103	20:18:02:223	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	i can give an ore or a wood	 	 
104	20:18:02:240	raefbrisbin	clay=0; ore=0; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	evryone needs clay	 	 
105	20:18:15:871	catanstrophe	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	ok	 	 
106	20:18:22:103	Server	 		Ghettoette rolled a 4 and a 2.	 	 
107	20:18:22:104	Server	 		zorburt gets 1 wood. catanstrophe gets 1 sheep.	 	 
108	20:19:02:221	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	ouch	 	 
109	20:19:04:709	Ghettoette	clay=0; ore=2; sheep=4; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,99]; settlements=[139,116]	sorry!	 	 
110	20:19:29:926	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	robber and monopoly	 	 
111	20:19:40:915	Ghettoette	clay=0; ore=2; sheep=4; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,99]; settlements=[139,116]	anyone have ore to trade me for wheat or sheep?	 	 
112	20:20:24:182	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	no	 	 
113	20:20:25:266	catanstrophe	clay=0; ore=3; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	i'll give one ore for 2 wheat	 	 
114	20:20:38:438	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	haha	 	 
115	20:20:38:736	Ghettoette	clay=0; ore=2; sheep=4; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,99]; settlements=[139,116]	ok	 	 
116	20:20:42:260	catanstrophe	clay=0; ore=3; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[134,103]	ok sounds good	 	 
117	20:20:44:264	raefbrisbin	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	wow	 	 
118	20:21:00:573	Server	 		Ghettoette made an offer to trade 2 wheat for 1 ore.	 	 
119	20:21:06:548	Server	 		Ghettoette traded 2 wheat for 1 ore from catanstrophe.	 	 
120	20:21:31:993	Server	 		Ghettoette built a city.	 	 

121	20:21:39:471	Server	 		zorburt rolled a 6 and a 4.	 	 
122	20:21:39:473	Server	 		Ghettoette gets 2 wheat. catanstrophe gets 2 wheat.	 	 
123	20:21:45:610	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	bloody hell.	 	 
124	20:21:53:633	zorburt	clay=0; ore=1; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	i can't believe i blocked myself& and i could have gotten a brick.	 	 
125	20:22:12:231	Server	 		raefbrisbin rolled a 4 and a 1.	 	 
126	20:22:12:233	Server	 		Ghettoette gets 1 ore, 2 sheep. catanstrophe gets 1 ore.	 	 
127	20:22:23:204	Server	 		catanstrophe rolled a 1 and a 4.	 	 
128	20:22:23:205	Server	 		Ghettoette gets 1 ore, 2 sheep. catanstrophe gets 1 ore.	 	 
129	20:22:36:922	Server	 		catanstrophe built a city.	 	 
130	20:22:50:355	Server	 		Ghettoette rolled a 4 and a 4.	 	 
131	20:22:50:356	Server	 		Ghettoette gets 2 sheep. zorburt gets 1 sheep. raefbrisbin gets 1 sheep.	 	 
132	20:23:55:633	Ghettoette	clay=0; ore=2; sheep=10; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,99]	anyone want to give me brick or wood?	 	 
133	20:24:03:735	zorburt	clay=0; ore=1; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	i can give you a wood.	 	 
134	20:24:10:065	catanstrophe	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[134,103]; cities=[135,120]	wow ou have 14 cards!	 	 
135	20:24:16:459	zorburt	clay=0; ore=1; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	for a wheat?	 	 
136	20:24:24:341	Ghettoette	clay=0; ore=2; sheep=10; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,99]	ok	 	 
137	20:24:28:511	zorburt	clay=0; ore=1; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	2 wheats?	 	 
138	20:24:36:103	Ghettoette	clay=0; ore=2; sheep=10; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,99]	can't do	 	 
139	20:24:39:136	zorburt	clay=0; ore=1; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	ok.	 	 
140	20:25:13:358	Server	 		Ghettoette made an offer to trade 1 wheat for 1 wood.	 	 
141	20:25:17:375	Server	 		Ghettoette traded 1 wheat for 1 wood from zorburt.	 	 
142	20:25:29:846	Server	 		Ghettoette traded 4 sheep for 1 clay from the bank.	 	 
143	20:25:35:066	Server	 		Ghettoette built a road.	 	 
144	20:26:14:729	Server	 		zorburt rolled a 6 and a 6.	 	 
145	20:26:14:731	Server	 		No player gets anything.	 	 
146	20:26:47:794	Server	 		raefbrisbin rolled a 2 and a 3.	 	 
147	20:26:47:795	Server	 		Ghettoette gets 1 ore, 2 sheep. catanstrophe gets 2 ore.	 	 
148	20:27:02:332	raefbrisbin	clay=0; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,168]	little board makes this pretty lopsided	 	 
149	20:27:12:271	Server	 		catanstrophe rolled a 4 and a 1.	 	 
150	20:27:12:273	Server	 		Ghettoette gets 1 ore, 2 sheep. catanstrophe gets 2 ore.	 	 
151	20:27:32:454	catanstrophe	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[134,103]; cities=[135,120]	ok prob know the answer to this,& but does anyone have any brick?	 	 
152	20:27:41:271	Ghettoette	clay=0; ore=3; sheep=9; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[138,99; 99,98]	nope	 	 
153	20:27:43:540	zorburt	clay=0; ore=0; sheep=1; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[166,170; 170,165]; settlements=[167,171]	no	 	 
154	20:28:01:210	Server	 		catanstrophe traded 4 ore for 1 clay from the bank.	 	 
155	20:28:05:882	Server	 		catanstrophe built a road.	 	 
156	20:28:11:132	Server	 		Ghettoette rolled a 6 and a 3.	 	 
157	20:28:11:134	Server	 		Ghettoette gets 1 wood. zorburt gets 1 wood. raefbrisbin gets 2 wood. catanstrophe gets 2 wood.	 	 
158	20:29:53:021	Server	 		Ghettoette traded 4 sheep for 1 clay from the bank.	 	 
159	20:29:57:046	Server	 		Ghettoette built a settlement.	 	 
160	20:30:27:996	Server	 		zorburt rolled a 4 and a 4.	 	 
161	20:30:27:997	Server	 		Ghettoette gets 2 sheep. zorburt gets 1 sheep. raefbrisbin gets 1 sheep.	 	 
162	20:30:36:696	zorburt	clay=0; ore=3; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	that's not as many ores as i thought were out there.	 	 
163	20:31:03:801	zorburt	clay=0; ore=3; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	does anyone want to give me a wood?	 	 
164	20:31:08:711	raefbrisbin	clay=0; ore=0; sheep=2; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[84,168]	sure	 	 
165	20:31:09:734	catanstrophe	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[134,103; 103,86]; cities=[135,120]	for brick?	 	 
166	20:31:15:226	zorburt	clay=0; ore=3; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	i don't have any brick.	 	 
167	20:31:23:309	zorburt	clay=0; ore=3; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	ok raef.& i can give you an ore or a sheep.		 
168	20:31:25:951	catanstrophe	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[134,103; 103,86]; cities=[135,120]	ok& i can't trade this time around then	 	 
169	20:31:28:323	raefbrisbin	clay=0; ore=0; sheep=2; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[84,168]	ore	 	 
170	20:31:38:279	zorburt	clay=0; ore=3; sheep=2; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171]	OK	 	 
171	20:31:56:734	Server	 		zorburt made an offer to trade 1 ore for 1 wood.	 	 
172	20:32:00:242	Server	 		zorburt traded 1 ore for 1 wood from raefbrisbin.	 	 
173	20:32:25:348	Server	 		zorburt traded 4 wood for 1 wheat from the bank.	 	 
174	20:32:43:473	Server	 		raefbrisbin rolled a 3 and a 5.	 	 
175	20:32:43:475	Server	 		Ghettoette gets 2 sheep. zorburt gets 1 sheep. raefbrisbin gets 1 sheep.	 	 
176	20:33:21:360	raefbrisbin	clay=0; ore=1; sheep=3; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,168]	wood for sheep?	 	 
177	20:33:27:011	Ghettoette	clay=0; ore=0; sheep=8; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[138,99; 99,98]; settlements=[139,114]	sure	 	 
178	20:33:38:390	Ghettoette	clay=0; ore=0; sheep=8; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[138,99; 99,98]; settlements=[139,114]	oh you want wood?	 	 
179	20:33:47:901	raefbrisbin	clay=0; ore=1; sheep=3; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,168]	want 1-2 sheep	 	 
180	20:33:59:300	Ghettoette	clay=0; ore=0; sheep=8; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[138,99; 99,98]; settlements=[139,114]	will do 1 sheep for 1 wood	 	 
181	20:34:24:204	Server	 		catanstrophe rolled a 4 and a 2.	 	 
182	20:34:24:206	Server	 		zorburt gets 1 wood. catanstrophe gets 2 sheep.	 	 
183	20:34:45:477	Server	 		Ghettoette rolled a 4 and a 6.	 	 
184	20:34:45:478	Server	 		Ghettoette gets 1 clay, 2 wheat. zorburt gets 1 clay. catanstrophe gets 2 wheat.	 	 
185	20:35:22:570	Server	 		Ghettoette traded 6 sheep for 2 ore from a port.	 	 
186	20:35:33:911	Server	 		zorburt rolled a 5 and a 1.	 	 
187	20:35:33:912	Server	 		zorburt gets 1 wood. catanstrophe gets 2 sheep.	 	 
188	20:35:45:944	Server	 		zorburt built a settlement.	 	 
189	20:36:06:780	zorburt	clay=0; ore=2; sheep=2; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171; 171,165]	i'd like a wheat.	 	 
190	20:36:15:853	zorburt	clay=0; ore=2; sheep=2; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[166,170; 170,165]; settlements=[167,171; 171,165]	i can trade sheep or wood?	 	 
191	20:36:28:897	raefbrisbin	clay=0; ore=1; sheep=3; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,168]	none	 	 
192	20:36:43:652	catanstrophe	clay=0; ore=0; sheep=5; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[134,103; 103,86]; cities=[135,120]	cant' do	 	 
193	20:36:52:538	Ghettoette	clay=1; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[138,99; 99,98]; settlements=[139,114]	nope	 	 
194	20:36:58:723	Server	 		raefbrisbin rolled a 1 and a 5.	 	 
195	20:36:58:724	Server	 		zorburt gets 1 wood. catanstrophe gets 2 sheep.	 	 
196	20:37:06:417	Server	 		catanstrophe rolled a 1 and a 2.	 	 
197	20:37:06:418	Server	 		raefbrisbin gets 3 wheat.	 	 
198	20:37:17:972	raefbrisbin	clay=0; ore=1; sheep=3; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,168]	sucks to have numbers never rolled	 	 
199	20:37:18:526	Server	 		catanstrophe traded 4 sheep for 1 clay from the bank.	 	 
200	20:37:30:110	Server	 		catanstrophe built a settlement.	 	 
201	20:37:38:435	Server	 		Ghettoette rolled a 4 and a 1.	 	 
202	20:37:38:437	Server	 		Ghettoette gets 1 ore. catanstrophe gets 2 ore.	 	 
203	20:37:48:655	Server	 		Ghettoette built a city.	 	 
204	20:37:55:701	Server	 		zorburt rolled a 1 and a 2.	 	 
205	20:37:55:702	Server	 		raefbrisbin gets 3 wheat. catanstrophe gets 1 wheat.	 	 
206	20:38:17:168	Server	 		zorburt traded 2 wood for 1 clay from a port.	 	 
207	20:38:27:330	Server	 		zorburt built a road.	 	 
208	20:38:36:071	Server	 		raefbrisbin rolled a 2 and a 4.	 	 
209	20:38:36:073	Server	 		zorburt gets 1 wood. catanstrophe gets 3 sheep.	 	 
210	20:38:43:071	Server	 		catanstrophe rolled a 4 and a 3.	 	 
211	20:39:41:300	Server	 		catanstrophe built a road.	 	 
212	20:39:49:013	Server	 		Ghettoette rolled a 4 and a 5.	 	 
213	20:39:49:014	Server	 		Ghettoette gets 2 wood. zorburt gets 1 wood. raefbrisbin gets 2 wood. catanstrophe gets 2 wood.	 	 
