ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
103	10:29:27:097	J	clay=2; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	should have saved it for a settlement really	 	 
104	10:29:28:577	Server	 		Ash rolled a 3 and a 5.	 	 
105	10:29:28:578	Server	 		Ash gets 2 wheat.	 	 
106	10:29:34:425	J	clay=2; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	got too excited	 	 
107	10:29:58:644	mmatrtajova	clay=1; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	cant build a settlement unless you have a road,	 	 
108	10:30:12:637	mmatrtajova	clay=1; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	though can build a city	 	 
109	10:30:15:318	Server	 		J rolled a 6 and a 1.	 	 
110	10:30:25:095	mmatrtajova	clay=1; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	guys,& we may need to spees up...	 	 
111	10:30:35:984	Ash	clay=2; ore=1; sheep=0; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	you have to have a settlement before a city though i think	 	 
112	10:30:46:073	Server	 		mmatrtajova rolled a 4 and a 1.	 	 
113	10:30:46:074	Server	 		mmatrtajova gets 1 sheep. Ash gets 1 sheep.	 	 
114	10:30:53:019	J	clay=2; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	ah ok	 	 
115	10:31:05:672	mmatrtajova	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	wood anyone?	 	 
116	10:31:09:084	Ash	clay=2; ore=1; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	nope	 	 
117	10:31:15:291	J	clay=2; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	nope	 	 
118	10:31:23:531	Server	 		Ash rolled a 3 and a 4.	 	 
119	10:31:40:739	mmatrtajova	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	7 your lucky number?	 	 
120	10:31:49:708	J	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	banter	 	 
121	10:32:07:113	Server	 		J rolled a 1 and a 6.	 	 
122	10:32:29:183	Ash	clay=1; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	i know insane	 	 

123	10:32:40:313	Server	 		mmatrtajova rolled a 2 and a 1.	 	 
124	10:32:40:314	Server	 		Ash gets 1 clay. J gets 1 clay.	 	 
125	10:32:44:114	Ash	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	i just want some wood	 	 
126	10:32:46:794	Ash	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	lol	 	 
127	10:33:02:365	J	clay=3; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	lol& what a thing to say at 10:30 in the morning	 	 
128	10:33:25:734	mmatrtajova	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	ash, do you have wheat?	 	 
129	10:33:31:346	Ash	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	yes	 	 
130	10:33:41:737	Server	 		mmatrtajova made an offer to trade 1 ore for 1 wheat.	 	 
131	10:33:58:758	mmatrtajova	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	then trade:)	 	 
132	10:34:12:224	Ash	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	i think you are trading with j	 	 
133	10:34:33:511	Server	 		mmatrtajova made an offer to trade 1 ore for 1 wheat.	 	 
134	10:34:41:957	mmatrtajova	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	yeah,& didnt realize	 	 
135	10:34:44:942	Server	 		mmatrtajova traded 1 ore for 1 wheat from Ash.	 	 
136	10:34:51:396	Ash	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	lol	 	 
137	10:35:03:322	Server	 		Ash rolled a 5 and a 5.	 	 
138	10:35:03:323	Server	 		mmatrtajova gets 1 ore. Ash gets 1 ore.	 	 
139	10:35:25:186	Ash	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	anyone got any wood?	 	 
140	10:35:30:261	mmatrtajova	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	nope	 	 
141	10:35:34:545	J	clay=3; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	nope	 	 
142	10:35:38:701	Ash	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	ok	 	 
143	10:35:46:462	Server	 		J rolled a 2 and a 4.	 	 
144	10:35:46:463	Server	 		mmatrtajova gets 1 clay. J gets 1 clay.	 	 
145	10:36:10:319	Server	 		mmatrtajova rolled a 5 and a 6.	 	 
146	10:36:10:320	Server	 		mmatrtajova gets 1 ore. J gets 2 clay.	 	 
147	10:36:39:693	Server	 		mmatrtajova made an offer to trade 1 clay for 2 ore.	 	 
148	10:36:39:766	Server	 		mmatrtajova made an offer to trade 1 clay for 2 ore.	 	 
149	10:36:57:463	Server	 		mmatrtajova made an offer to trade 1 clay for 1 ore.	 	 
150	10:36:57:571	J	clay=6; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	hmm& hang on let me think	 	 
151	10:37:34:995	J	clay=6; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	thought u were giving 2 ore?	 	 
152	10:38:13:170	mmatrtajova	clay=2; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	nope,& taking IT... :)	 	 

153	10:38:26:927	Server	 		Ash rolled a 6 and a 2.	 	 
154	10:38:26:928	Server	 		Ash gets 2 wheat.	 	 
155	10:38:58:386	Server	 		Ash made an offer to trade 1 ore for 1 wood.	 	 
156	10:39:12:758	J	clay=6; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	I DON'T HAVE WOOD	 	 
157	10:39:14:086	J	clay=6; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	lol	 	 
158	10:39:19:020	Ash	clay=2; ore=3; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	aww	 	 
159	10:39:30:485	Server	 		Ash made an offer to trade 1 ore for 1 wood.	 	 
160	10:39:41:828	Server	 		J rolled a 4 and a 1.	 	 
161	10:39:41:829	Server	 		mmatrtajova gets 1 sheep. Ash gets 1 sheep.	 	 
162	10:39:49:366	J	clay=6; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	dang it!	 	 
163	10:40:11:772	Server	 		J traded 4 clay for 1 wood from the bank.	 	 
164	10:40:13:732	mmatrtajova	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	go go go!	 	 
165	10:40:32:935	Server	 		mmatrtajova rolled a 6 and a 2.	 	 
166	10:40:32:936	Server	 		Ash gets 2 wheat.	 	 
167	10:41:13:078	Server	 		mmatrtajova made an offer to trade 1 ore for 1 wheat.	 	 
168	10:41:41:783	Server	 		mmatrtajova made an offer to trade 2 ore for 1 wheat.	 	 
169	10:41:56:214	Server	 		mmatrtajova traded 2 ore for 1 wheat from Ash.	 	 
170	10:42:07:869	mmatrtajova	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	ow come on,& take it!	 	 
171	10:42:16:885	Ash	clay=2; ore=4; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	i did	 	 
172	10:42:28:874	J	clay=2; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	lol	 	 
173	10:42:29:825	Server	 		Ash rolled a 6 and a 5.	 	 
174	10:42:29:826	Server	 		mmatrtajova gets 1 ore. J gets 2 clay.	 	 
175	10:42:41:744	Server	 		Ash traded 4 ore for 1 wood from the bank.	 	 
176	10:43:08:463	Server	 		Ash made an offer to trade 1 wheat for 1 ore.	 	 
177	10:43:23:720	Server	 		Ash traded 1 wheat for 1 ore from J.	 	 
178	10:44:05:520	mmatrtajova	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	are you doing anything?	 	 
179	10:44:12:697	Ash	clay=2; ore=1; sheep=2; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	i want to build a settlement but it wont let me	 	 
180	10:44:23:970	mmatrtajova	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	well then move on	 	 
181	10:44:28:993	Ash	clay=2; ore=1; sheep=2; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	j how did you resolve this problem	 	 
182	10:44:33:421	J	clay=4; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	did you press the buy button??	 	 
183	10:44:40:669	J	clay=4; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	bottom green box	 	 
184	10:44:48:659	Ash	clay=2; ore=1; sheep=2; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	its not there nvmd	 	 
185	10:44:56:266	Server	 		J rolled a 3 and a 5.	 	 
186	10:44:56:267	Server	 		Ash gets 1 wheat.	 	 
187	10:45:17:733	mmatrtajova	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	do you have all the resources?	 	 
188	10:45:23:188	Ash	clay=2; ore=1; sheep=2; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	yeah	 	 
189	10:45:32:854	Ash	clay=2; ore=1; sheep=2; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	maybe it will let me next turn	 	 
190	10:45:37:915	mmatrtajova	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	okay:)	 	 

191	10:45:43:102	J	clay=4; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	anyone got sheep they want to trade for clay?	 	 
192	10:45:52:078	Ash	clay=2; ore=1; sheep=2; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[137,101; 101,100]; settlements=[154,101]	no thanks	 	 
193	10:45:59:013	mmatrtajova	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[104,134; 134,135; 135,136]; settlements=[120,150]	no sheep,& maybe roll first	 	 
194	10:46:04:223	J	clay=4; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,69; 69,68]; settlements=[71,69]	have done	 	 
195	10:46:07:596	Server	 		J traded 4 clay for 1 sheep from the bank.	 	 
