ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
48	20:09:17:930	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	be nice william :)	 	 
49	20:09:25:627	ljaybrad123	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[88,67]; settlements=[105,84]	:(	 	 
50	20:09:34:261	Server	 		william built a road.	 	 
51	20:09:39:836	Server	 		tomas.kostan rolled a 5 and a 3.	 	 
52	20:09:39:837	Server	 		gotwood4sheep gets 1 wheat. ljaybrad123 gets 1 sheep. william gets 1 sheep.	 	 
53	20:09:47:397	Server	 		gotwood4sheep rolled a 1 and a 2.	 	 
54	20:09:47:398	Server	 		gotwood4sheep gets 1 sheep.	 	 
55	20:10:00:981	gotwood4sheep	clay=0; ore=0; sheep=2; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	anyone want to trade for clay?  I can offer wheat or sheep :)	 	 
56	20:10:14:159	ljaybrad123	clay=0; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[88,67]; settlements=[105,84]	nope sorry	 	 
57	20:10:18:430	tomas.kostan	clay=0; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52]; settlements=[118,52]	nope	 	 
58	20:10:20:518	william	clay=0; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	no	 	 
59	20:10:24:983	Server	 		ljaybrad123 rolled a 5 and a 6.	 	 
60	20:10:24:984	Server	 		william gets 1 clay. tomas.kostan gets 1 clay, 1 sheep.	 	 
61	20:10:29:297	gotwood4sheep	clay=0; ore=0; sheep=2; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	kk no problem :D	 	 
62	20:10:48:730	Server	 		william rolled a 2 and a 1.	 	 
63	20:10:48:731	Server	 		gotwood4sheep gets 1 sheep.	 	 
64	20:10:58:909	ljaybrad123	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,67]; settlements=[105,84]	bloody robber :p	 	 
65	20:11:01:855	william	clay=1; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	does anyone need sheep or wheat?	 	 
66	20:11:11:811	william	clay=1; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	i need ore or wood	 	 
67	20:11:16:599	tomas.kostan	clay=1; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52]; settlements=[118,52]	no thanks	 	 
68	20:11:30:954	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	no ta!	 	 
69	20:11:32:107	Server	 		tomas.kostan rolled a 5 and a 6.	 	 
70	20:11:32:109	Server	 		william gets 1 clay. tomas.kostan gets 1 clay, 1 sheep.	 	 
71	20:11:50:305	tomas.kostan	clay=2; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52]; settlements=[118,52]	anyone can offer any wood?	 	 
72	20:12:02:314	william	clay=2; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	sry no	 	 
73	20:12:08:495	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	sorry - more 6s and I can oblige then :)	 	 
74	20:12:18:093	ljaybrad123	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,67]; settlements=[105,84]	move the robber and sure :p	 	 
75	20:12:25:092	Server	 		tomas.kostan traded 3 sheep for 1 wood from a port.	 	 
76	20:12:33:920	Server	 		tomas.kostan built a road.	 	 
77	20:12:34:619	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	lol :D	 	 
78	20:12:37:298	Server	 		gotwood4sheep rolled a 5 and a 5.	 	 
79	20:12:37:299	Server	 		william gets 1 ore. tomas.kostan gets 1 ore.	 	 
80	20:12:45:874	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	clay, anyone?  or still no :(	 	 
81	20:12:55:613	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	no sry	 	 
82	20:12:57:909	ljaybrad123	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,67]; settlements=[105,84]	nope	 	 
83	20:13:01:062	william	clay=2; ore=1; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	i will give you 1 clay for 1 ore	 	 
84	20:13:01:657	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	no worries, I'll keep asking :D	 	 
85	20:13:11:280	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	have no ore, william, sorry	 	 
86	20:13:42:548	Server	 		ljaybrad123 rolled a 6 and a 2.	 	 
87	20:13:42:549	Server	 		gotwood4sheep gets 1 wheat. ljaybrad123 gets 1 sheep. william gets 1 sheep.	 	 
88	20:13:57:525	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	anyone want sheep?	 	 
89	20:14:02:691	william	clay=2; ore=1; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	nope	 	 
90	20:14:04:935	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	no	 	 
91	20:14:11:200	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	i have an abundance :)	 	 
92	20:14:12:481	Server	 		william rolled a 3 and a 2.	 	 
93	20:14:12:483	Server	 		gotwood4sheep gets 1 ore. ljaybrad123 gets 1 ore. william gets 1 wood.	 	 
94	20:14:19:204	Server	 		william built a settlement.	 	 
95	20:14:21:309	ljaybrad123	clay=0; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	just like last time?	 	 
96	20:14:26:009	Server	 		tomas.kostan rolled a 5 and a 1.	 	 
97	20:14:26:010	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 clay.	 	 
98	20:14:39:194	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	If i roll a 7 i will be sad bunny...	 	 
99	20:14:53:084	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	i will give you 1 clay for 1 sheep :)	 	 
100	20:14:57:381	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	anyone?	 	 
101	20:15:00:854	ljaybrad123	clay=1; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	tomas sure	 	 
102	20:15:01:869	william	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	sry	 	 
103	20:15:08:627	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	i'll do that	 	 
104	20:15:11:835	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	i can improve :)	 	 
105	20:15:16:371	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	2 sheep for a clay?	 	 
106	20:15:18:347	Server	 		tomas.kostan made an offer to trade 1 clay for 1 sheep.	 	 
107	20:15:24:577	Server	 		tomas.kostan traded 1 clay for 1 sheep from gotwood4sheep.	 	 
108	20:15:31:689	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	I'll give you a free sheep in my turn :)	 	 
109	20:15:32:127	tomas.kostan	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	ok :D	 	 
110	20:15:37:336	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	as you registered hastily :)	 	 
111	20:15:38:873	ljaybrad123	clay=1; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	i dunno how to make trades work :(	 	 
112	20:15:46:598	william	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	i also forgot	 	 
113	20:16:09:734	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	ok then	 	 
114	20:16:10:573	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	"ljay, once you agree your prices, click ""register a trade"".  Plug in what you give and get, check th"	 	 
115	20:16:14:221	Server	 		gotwood4sheep rolled a 1 and a 5.	 	 
116	20:16:14:222	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 clay.	 	 
117	20:16:17:837	ljaybrad123	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	ahhh awesome	 	 
118	20:16:24:643	william	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	right	 	 
119	20:16:32:825	ljaybrad123	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	gotwood did you take logic1 this year?	 	 
120	20:16:35:826	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	dammit it won't let me trade for nothing	 	 
121	20:16:44:120	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	no problem :D	 	 
122	20:16:45:025	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	tomas, next trade add in a sheep	 	 
123	20:16:50:505	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	anyone got more clay? I fancy another	 	 
124	20:16:53:776	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	can offer a range of items	 	 
125	20:16:59:937	ljaybrad123	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	i have clay	 	 
126	20:17:01:239	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	no i didn't ljay, I'm not a student :)	 	 
127	20:17:02:639	william	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	sry	 	 
128	20:17:02:717	ljaybrad123	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	would like wood	 	 
129	20:17:06:846	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	1 for 1?	 	 
130	20:17:08:360	ljaybrad123	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	ahhh ok, never mind	 	 
131	20:17:10:437	ljaybrad123	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	sure	 	 
132	20:17:15:788	Server	 		gotwood4sheep made an offer to trade 1 wood for 1 clay.	 	 
133	20:17:19:774	Server	 		gotwood4sheep traded 1 wood for 1 clay from ljaybrad123.	 	 
134	20:17:21:334	gotwood4sheep	clay=2; ore=1; sheep=2; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	ty ty :)	 	 
135	20:17:27:251	Server	 		gotwood4sheep built a road.	 	 
136	20:17:29:132	Server	 		gotwood4sheep built a road.	 	 
137	20:17:38:429	Server	 		ljaybrad123 rolled a 1 and a 6.	 	 
138	20:17:41:915	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=3; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,168; 168,138; 138,139]; settlements=[154,184]	tomas remember I'm on the hook for a sheep to you	 	 
139	20:18:06:024	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=3; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,168; 168,138; 138,139]; settlements=[154,184]	booo laura :D	 	 
140	20:18:16:583	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	i will keep that that in mind no worries :)	 	 
141	20:18:21:198	ljaybrad123	clay=1; ore=1; sheep=4; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	anyone have wheat for sheep?	 	 
142	20:18:28:635	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	nope	 	 
143	20:18:29:399	william	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	no	 	 
144	20:18:37:285	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=3; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,168; 168,138; 138,139]; settlements=[154,184]	1 for 1?	 	 
145	20:18:41:397	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=3; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,168; 168,138; 138,139]; settlements=[154,184]	I'll have my sheep back :D	 	 
146	20:18:46:035	ljaybrad123	clay=1; ore=1; sheep=4; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	yep :)	 	 
147	20:19:16:325	Server	 		ljaybrad123 made an offer to trade 1 sheep for 1 wheat.	 	 
148	20:19:19:143	Server	 		ljaybrad123 traded 1 sheep for 1 wheat from gotwood4sheep.	 	 
149	20:19:28:367	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,168; 168,138; 138,139]; settlements=[154,184]	pleasure doing business	 	 
150	20:19:46:153	Server	 		ljaybrad123 built a road.	 	 
151	20:19:58:984	Server	 		william rolled a 5 and a 2.	 	 
152	20:20:13:170	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,168; 168,138; 138,139]; settlements=[154,184]	boooo!	 	 
153	20:20:57:435	Server	 		tomas.kostan rolled a 2 and a 4.	 	 
154	20:20:57:436	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 clay.	 	 
155	20:21:12:395	Server	 		gotwood4sheep rolled a 5 and a 1.	 	 
156	20:21:12:396	Server	 		gotwood4sheep gets 1 wood.	 	 
157	20:21:15:027	Server	 		gotwood4sheep built a settlement.	 	 
158	20:21:19:939	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	sorry laura	 	 
159	20:21:23:907	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	needed clay the mean way :D	 	 
160	20:21:38:744	Server	 		ljaybrad123 rolled a 4 and a 4.	 	 
161	20:21:38:745	Server	 		gotwood4sheep gets 2 wheat. ljaybrad123 gets 1 sheep. william gets 1 sheep.	 	 
162	20:21:40:419	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	yeah :D	 	 
163	20:21:40:457	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	touché	 	 
164	20:21:50:484	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	bloody sheep :p	 	 
165	20:22:05:434	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	anyone want sheep for clay?	 	 
166	20:22:10:846	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	got none, sorry :(	 	 
167	20:22:15:358	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	so how do people know about the league?	 	 
168	20:22:15:857	william	clay=1; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	no	 	 
169	20:22:21:004	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	and Markus, etc?	 	 
170	20:22:27:589	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	i did the trails	 	 
171	20:22:34:846	Server	 		william rolled a 4 and a 2.	 	 
172	20:22:34:847	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 clay.	 	 
173	20:22:41:818	ljaybrad123	clay=1; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	trials even	 	 
174	20:23:03:793	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	i know about it from my gf	 	 
175	20:23:10:519	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	yeah me too, are you an Informatics student then, ljay?	 	 
176	20:23:13:154	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	did not do the trials	 	 
177	20:23:13:382	william	clay=1; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	has anyone got wood for me?	 	 
178	20:23:17:223	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	I did them because a friend did	 	 
179	20:23:21:918	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	lol william, you cad	 	 
180	20:23:26:150	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	afraid not :(	 	 
181	20:23:30:425	ljaybrad123	clay=1; ore=0; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	no, Im about to start maths, I just hang around appleton a lot	 	 
182	20:23:31:624	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	sry no	 	 
183	20:23:33:829	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	my single wood is precious	 	 
