ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
94	02:30:26:456	catanstrophe	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,184]; settlements=[84,184]	does anyone have wheat?	 	 
95	02:30:33:244	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	ya	 	 
96	02:30:38:962	catanstrophe	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,184]; settlements=[84,184]	i can give you a sheep	 	 
97	02:30:39:610	gramos	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86]	i have lots	 	 
98	02:30:51:760	gramos	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86]	I don[t need sheep though	 	 
99	02:30:54:219	raefbrisbin	clay=0; ore=1; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	don't need sheep	 	 
100	02:30:54:582	catanstrophe	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,184]; settlements=[84,184]	wood?	 	 
101	02:31:30:671	gramos	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86]	yes, give me wood and I'll give you wheat	 	 
102	02:31:35:052	Server	 		raefbrisbin rolled a 3 and a 3.	 	 
103	02:31:35:054	Server	 		catanstrophe gets 1 wheat. raefbrisbin gets 1 ore.	 	 
104	02:31:35:350	gramos	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86]	umml ,next turn	 	 
105	02:31:35:521	catanstrophe	clay=0; ore=3; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,184]; settlements=[84,184]	oh sht	 	 
106	02:31:37:568	catanstrophe	clay=0; ore=3; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,184]; settlements=[84,184]	ok	 	 
107	02:31:41:169	catanstrophe	clay=0; ore=3; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,184]; settlements=[84,184]	sht = shoot	 	 
108	02:31:42:300	catanstrophe	clay=0; ore=3; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,184]; settlements=[84,184]	:)	 	 
109	02:31:55:838	raefbrisbin	clay=0; ore=2; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	anyone have a wheat or ore?	 	 
110	02:32:06:277	gramos	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86]	I have wheat engouh for all of you	 	 
111	02:32:22:061	raefbrisbin	clay=0; ore=2; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	wood for ore?	 	 
112	02:32:28:209	raefbrisbin	clay=0; ore=2; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	for wheat	 	 
113	02:32:30:093	raefbrisbin	clay=0; ore=2; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	sorry	 	 
114	02:32:40:437	gramos	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86]	I can give you wheat if you giv eme wood, yes	 	 
115	02:32:47:572	raefbrisbin	clay=0; ore=2; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	1:1?	 	 
116	02:32:59:550	gramos	clay=0; ore=0; sheep=3; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86]	you can give me 2 wood if you'd like. otherwise 1-1	 	 
117	02:33:10:937	raefbrisbin	clay=0; ore=2; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]; settlements=[139,52]	lol, pretty tight still	 	 
118	02:33:26:438	Server	 		raefbrisbin made an offer to trade 1 wood for 1 wheat.	 	 
119	02:33:31:509	Server	 		raefbrisbin traded 1 wood for 1 wheat from gramos.	 	 
120	02:33:47:874	Server	 		raefbrisbin traded 2 wheat for 1 ore from a port.	 	 
121	02:33:53:171	Server	 		raefbrisbin built a city.	 	 
122	02:33:56:529	Server	 		gramos rolled a 1 and a 2.	 	 
123	02:33:56:530	Server	 		catanstrophe gets 1 ore. gramos gets 1 clay.	 	 
124	02:34:02:920	Server	 		gramos built a settlement.	 	 
125	02:34:08:935	Server	 		Ghettoette rolled a 5 and a 1.	 	 
126	02:34:08:936	Server	 		catanstrophe gets 1 wheat. raefbrisbin gets 2 ore.	 	 
127	02:34:19:756	Server	 		catanstrophe rolled a 5 and a 2.	 	 
128	02:35:00:601	raefbrisbin	clay=0; ore=1; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	grr	 	 
129	02:35:01:565	Server	 		catanstrophe built a city.	 	 
130	02:35:06:349	raefbrisbin	clay=0; ore=1; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	just what you needed	 	 
131	02:35:12:952	Server	 		raefbrisbin rolled a 2 and a 5.	 	 
132	02:35:27:363	Server	 		gramos rolled a 4 and a 6.	 	 
133	02:35:27:365	Server	 		Ghettoette gets 1 wood. catanstrophe gets 1 sheep. raefbrisbin gets 2 wood. gramos gets 1 sheep.	 	 
134	02:35:43:117	Server	 		Ghettoette rolled a 2 and a 1.	 	 
135	02:35:43:119	Server	 		catanstrophe gets 2 ore. gramos gets 2 clay.	 	 
136	02:35:54:047	Ghettoette	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,133; 133,188]; settlements=[171,150]	anyone want to give me a sheep for a brick?	 	 
137	02:36:06:045	gramos	clay=2; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	yes, I can give 1-1 a sheep for your brick	 	 
138	02:36:09:942	Ghettoette	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,133; 133,188]; settlements=[171,150]	ok	 	 
139	02:36:20:556	Server	 		Ghettoette made an offer to trade 1 clay for 1 sheep.	 	 
140	02:36:22:523	Server	 		Ghettoette traded 1 clay for 1 sheep from gramos.	 	 
141	02:36:31:096	Server	 		Ghettoette built a settlement.	 	 
142	02:36:39:598	Server	 		catanstrophe rolled a 3 and a 3.	 	 
143	02:36:39:600	Server	 		raefbrisbin gets 2 ore.	 	 
144	02:36:49:910	gramos	clay=3; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	why did I hve so much sheep? I'm next to a 10, 11, and 12!	 	 
145	02:37:03:901	Server	 		raefbrisbin rolled a 5 and a 1.	 	 
146	02:37:03:902	Server	 		raefbrisbin gets 2 ore.	 	 
147	02:37:11:685	raefbrisbin	clay=0; ore=6; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	ayone need ore?	 	 
148	02:37:15:134	gramos	clay=3; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	yess	 	 
149	02:37:24:453	gramos	clay=3; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	can offer clay or sheep	 	 
150	02:37:31:105	raefbrisbin	clay=0; ore=6; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	clay please	 	 
151	02:37:44:973	gramos	clay=3; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	go for it.	 	 
152	02:37:52:434	Server	 		raefbrisbin made an offer to trade 1 ore for 1 clay.	 	 
153	02:37:54:628	Server	 		raefbrisbin traded 1 ore for 1 clay from gramos.	 	 
154	02:38:03:347	raefbrisbin	clay=1; ore=5; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	anyone more?	 	 
155	02:38:06:645	raefbrisbin	clay=1; ore=5; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	any more?	 	 
156	02:38:19:235	gramos	clay=2; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	we can do the same again	 	 
157	02:38:20:168	raefbrisbin	clay=1; ore=5; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	looking for a sheep?	 	 
158	02:38:30:397	Server	 		raefbrisbin made an offer to trade 1 ore for 1 sheep.	 	 
159	02:38:30:453	gramos	clay=2; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	ore for brick/clay	 	 
160	02:38:36:980	Server	 		raefbrisbin traded 1 ore for 1 sheep from gramos.	 	 
161	02:38:38:106	raefbrisbin	clay=1; ore=4; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	sorry that;s for sheep	 	 
162	02:38:44:947	gramos	clay=2; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	t's good	 	 
163	02:38:48:631	raefbrisbin	clay=1; ore=4; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37]	k	 	 
164	02:39:06:151	Ghettoette	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,133; 133,188]; settlements=[171,150; 150,205]	so catanstrophe, gramos, and who else has won a game so far?	 	 
165	02:39:13:808	Server	 		raefbrisbin built a road.	 	 
166	02:39:23:901	Server	 		gramos rolled a 4 and a 6.	 	 
167	02:39:23:903	Server	 		Ghettoette gets 1 wood. catanstrophe gets 1 sheep. raefbrisbin gets 2 wood. gramos gets 1 sheep.	 	 
168	02:39:39:831	Server	 		Ghettoette rolled a 6 and a 1.	 	 
169	02:39:58:836	gramos	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	I'm 1 for 2	 	 
170	02:40:46:622	Server	 		catanstrophe rolled a 2 and a 2.	 	 
171	02:40:46:624	Server	 		Ghettoette gets 1 wheat. catanstrophe gets 2 wheat. raefbrisbin gets 1 wheat. gramos gets 1 wheat.	 	 
172	02:40:54:998	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	anyone have ore?	 	 
173	02:41:01:373	raefbrisbin	clay=0; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37; 37,38]	ya	 	 
174	02:41:08:165	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	i'll give youa sheep	 	 
175	02:41:15:034	raefbrisbin	clay=0; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37; 37,38]	need only wood/clay	 	 
176	02:41:19:317	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	darn	 	 
177	02:41:26:244	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	two sheep?	 	 
178	02:41:34:307	raefbrisbin	clay=0; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37; 37,38]	no help sorry	 	 
179	02:41:42:207	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	does anyne have clay?	 	 
180	02:41:51:540	gramos	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	I have one I can trade	 	 
181	02:41:57:579	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	what do ypu want?	 	 
182	02:42:04:944	gramos	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	wood would be great, else ore	 	 
183	02:42:09:905	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	ugh dont have it	 	 
184	02:42:13:354	catanstrophe	clay=0; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[67,184]	anything else?	 	 
185	02:42:20:771	gramos	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	no sorry	 	 
186	02:42:32:127	Server	 		raefbrisbin rolled a 1 and a 5.	 	 
187	02:42:32:128	Server	 		catanstrophe gets 2 wheat. raefbrisbin gets 2 ore.	 	 
188	02:42:42:831	raefbrisbin	clay=0; ore=5; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37; 37,38]	ore for any wood/clay?	 	 
189	02:42:50:423	gramos	clay=2; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,70; 70,71]; settlements=[116,86; 86,88]	I have a clay for you raef	 	 
190	02:42:56:794	raefbrisbin	clay=0; ore=5; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37; 37,38]	k	 	 
191	02:43:09:070	Server	 		raefbrisbin made an offer to trade 1 ore for 1 clay.	 	 
192	02:43:10:624	Server	 		raefbrisbin traded 1 ore for 1 clay from gramos.	 	 
193	02:43:28:578	Server	 		raefbrisbin traded 4 ore for 1 wood from the bank.	 	 
194	02:43:33:887	Server	 		raefbrisbin built a settlement.	 	 
195	02:43:40:560	Server	 		gramos rolled a 4 and a 6.	 	 
196	02:43:40:562	Server	 		Ghettoette gets 1 wood. catanstrophe gets 1 sheep. raefbrisbin gets 2 wood. gramos gets 1 sheep.	 	 
197	02:43:57:593	Server	 		Ghettoette rolled a 1 and a 5.	 	 
198	02:43:57:595	Server	 		catanstrophe gets 2 wheat. raefbrisbin gets 2 ore.	 	 
199	02:44:14:830	Server	 		catanstrophe rolled a 1 and a 3.	 	 
200	02:44:14:831	Server	 		Ghettoette gets 1 wheat. catanstrophe gets 2 wheat. raefbrisbin gets 1 wheat. gramos gets 1 wheat.	 	 
201	02:44:36:172	raefbrisbin	clay=0; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37; 37,38]; settlements=[52,39]	t	 	 
202	02:44:40:806	catanstrophe	clay=0; ore=2; sheep=2; wheat=7; wood=0; unknown=0; knights=1; dev-cards=0	roads=[67,184]	anyone have ore?	 	 
203	02:44:47:741	raefbrisbin	clay=0; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[122,36; 36,37; 37,38]; settlements=[52,39]	yup	 	 
