ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
35	19:17:59:483	Server	 		Pantechnic rolled a 4 and a 4.	 	 
36	19:17:59:484	Server	 		No player gets anything.	 	 
37	19:18:02:811	Server	 		chrysaetos rolled a 4 and a 2.	 	 
38	19:18:02:812	Server	 		chrysaetos gets 1 wheat. Pantechnic gets 1 wheat.	 	 
39	19:18:06:347	Server	 		Pantechnic rolled a 5 and a 4.	 	 
40	19:18:06:348	Server	 		No player gets anything.	 	 
41	19:18:11:051	Server	 		chrysaetos rolled a 4 and a 5.	 	 
42	19:18:11:052	Server	 		No player gets anything.	 	 
43	19:18:14:834	Server	 		Pantechnic rolled a 4 and a 3.	 	 
44	19:18:35:655	Server	 		chrysaetos rolled a 2 and a 5.	 	 
45	19:19:04:345	Server	 		Pantechnic rolled a 6 and a 2.	 	 
46	19:19:04:346	Server	 		chrysaetos gets 1 wood.	 	 
47	19:19:15:592	Server	 		Pantechnic built a road.	 	 
48	19:19:23:208	Server	 		chrysaetos rolled a 1 and a 4.	 	 
49	19:19:23:210	Server	 		No player gets anything.	 	 
50	19:19:37:023	Server	 		chrysaetos built a road.	 	 
51	19:19:45:865	Server	 		Pantechnic rolled a 1 and a 1.	 	 
52	19:19:45:866	Server	 		No player gets anything.	 	 
53	19:19:49:991	Server	 		chrysaetos rolled a 4 and a 1.	 	 
54	19:19:49:992	Server	 		No player gets anything.	 	 
55	19:19:53:055	Server	 		Pantechnic rolled a 3 and a 6.	 	 
56	19:19:53:056	Server	 		No player gets anything.	 	 
57	19:19:55:919	Server	 		chrysaetos rolled a 5 and a 4.	 	 
58	19:19:55:920	Server	 		No player gets anything.	 	 
59	19:19:57:999	Server	 		Pantechnic rolled a 3 and a 6.	 	 
60	19:19:58:000	Server	 		No player gets anything.	 	 
61	19:20:00:286	Server	 		chrysaetos rolled a 6 and a 2.	 	 
62	19:20:00:287	Server	 		chrysaetos gets 1 wood.	 	 
63	19:20:05:230	Server	 		chrysaetos built a settlement.	 	 
64	19:20:10:662	Server	 		Pantechnic rolled a 5 and a 3.	 	 
65	19:20:10:663	Server	 		chrysaetos gets 2 wood.	 	 
66	19:20:14:975	Server	 		chrysaetos rolled a 4 and a 6.	 	 
67	19:20:14:976	Server	 		chrysaetos gets 1 ore.	 	 
68	19:20:27:902	Server	 		Pantechnic rolled a 6 and a 1.	 	 
69	19:20:56:165	Server	 		chrysaetos rolled a 2 and a 1.	 	 
70	19:20:56:166	Server	 		chrysaetos gets 1 ore.	 	 
71	19:21:02:525	Server	 		Pantechnic rolled a 1 and a 3.	 	 
72	19:21:02:526	Server	 		chrysaetos gets 2 clay, 1 sheep. Pantechnic gets 1 sheep.	 	 
73	19:21:15:389	Server	 		chrysaetos rolled a 3 and a 3.	 	 
74	19:21:15:390	Server	 		chrysaetos gets 1 wheat. Pantechnic gets 1 wheat.	 	 
75	19:21:22:468	Server	 		chrysaetos built a road.	 	 
76	19:21:35:915	Server	 		Pantechnic rolled a 5 and a 3.	 	 
77	19:21:35:916	Server	 		chrysaetos gets 2 wood.	 	 
78	19:21:53:235	Server	 		chrysaetos rolled a 5 and a 2.	 	 
79	19:22:21:234	Server	 		Pantechnic rolled a 6 and a 6.	 	 
80	19:22:21:235	Server	 		Pantechnic gets 1 wood.	 	 
81	19:22:29:618	Server	 		chrysaetos rolled a 3 and a 6.	 	 
82	19:22:29:619	Server	 		No player gets anything.	 	 
83	19:22:36:977	Server	 		Pantechnic rolled a 4 and a 5.	 	 
84	19:22:36:977	Server	 		No player gets anything.	 	 
85	19:22:41:466	Server	 		chrysaetos rolled a 2 and a 5.	 	 
86	19:22:48:544	Server	 		Pantechnic rolled a 1 and a 3.	 	 
87	19:22:48:545	Server	 		chrysaetos gets 2 clay, 1 sheep. Pantechnic gets 1 sheep.	 	 
88	19:22:56:612	Server	 		chrysaetos rolled a 6 and a 5.	 	 
89	19:22:56:613	Server	 		Pantechnic gets 1 clay, 1 ore.	 	 
90	19:23:10:216	Server	 		Pantechnic rolled a 1 and a 3.	 	 
91	19:23:10:217	Server	 		chrysaetos gets 2 clay, 1 sheep. Pantechnic gets 1 sheep.	 	 
92	19:23:22:798	Server	 		Pantechnic built a settlement.	 	 
93	19:23:29:992	Server	 		chrysaetos rolled a 1 and a 4.	 	 
94	19:23:29:993	Server	 		No player gets anything.	 	 
95	19:23:51:086	Server	 		chrysaetos traded 3 clay, 3 sheep for 1 ore, 1 wheat from a port.	 	 
96	19:23:57:775	Server	 		chrysaetos built a settlement.	 	 
97	19:24:11:062	Server	 		Pantechnic rolled a 3 and a 3.	 	 
98	19:24:11:063	Server	 		chrysaetos gets 1 wheat. Pantechnic gets 1 wheat.	 	 
99	19:24:53:797	Server	 		chrysaetos rolled a 2 and a 3.	 	 
100	19:24:53:798	Server	 		No player gets anything.	 	 
101	19:24:57:612	Server	 		Pantechnic rolled a 3 and a 2.	 	 
102	19:24:57:613	Server	 		No player gets anything.	 	 
103	19:25:04:775	Server	 		chrysaetos rolled a 2 and a 1.	 	 
104	19:25:04:776	Server	 		chrysaetos gets 2 ore.	 	 
105	19:25:17:556	Server	 		Pantechnic rolled a 2 and a 6.	 	 
106	19:25:17:558	Server	 		chrysaetos gets 2 wood.	 	 
107	19:25:31:228	Server	 		chrysaetos rolled a 5 and a 6.	 	 
108	19:25:31:229	Server	 		chrysaetos gets 1 clay. Pantechnic gets 1 clay, 1 ore.	 	 
109	19:25:52:705	Server	 		chrysaetos traded 3 wood for 1 wheat from a port.	 	 
110	19:26:09:194	Server	 		chrysaetos built a city.	 	 
111	19:26:17:818	Server	 		Pantechnic rolled a 1 and a 6.	 	 
112	19:26:53:367	Server	 		Pantechnic built a road.	 	 
113	19:27:03:465	Server	 		chrysaetos rolled a 2 and a 6.	 	 
114	19:27:03:466	Server	 		chrysaetos gets 3 wood.	 	 
115	19:27:12:992	Server	 		Pantechnic rolled a 1 and a 2.	 	 
116	19:27:12:992	Server	 		chrysaetos gets 2 ore.	 	 
117	19:27:18:944	Server	 		chrysaetos rolled a 4 and a 5.	 	 
118	19:27:18:946	Server	 		chrysaetos gets 1 sheep. Pantechnic gets 1 sheep.	 	 
119	19:27:42:943	Server	 		chrysaetos built a road.	 	 
120	19:27:52:926	Server	 		Pantechnic rolled a 3 and a 1.	 	 
121	19:27:52:927	Server	 		chrysaetos gets 2 sheep. Pantechnic gets 1 sheep.	 	 
122	19:27:56:983	Server	 		chrysaetos rolled a 4 and a 1.	 	 
123	19:27:56:984	Server	 		Pantechnic gets 2 wood.	 	 
124	19:28:09:685	Server	 		Pantechnic rolled a 4 and a 2.	 	 
125	19:28:09:686	Server	 		chrysaetos gets 1 wheat. Pantechnic gets 1 wheat.	 	 
126	19:28:17:276	Server	 		Pantechnic built a road.	 	 
127	19:28:26:382	Server	 		chrysaetos rolled a 6 and a 5.	 	 
128	19:28:26:383	Server	 		chrysaetos gets 1 clay. Pantechnic gets 1 clay, 1 ore.	 	 
129	19:28:31:870	Server	 		chrysaetos built a road.	 	 
130	19:28:41:748	Server	 		Pantechnic rolled a 6 and a 4.	 	 
131	19:28:41:749	Server	 		chrysaetos gets 2 ore. Pantechnic gets 1 ore.	 	 
132	19:28:56:668	Server	 		Pantechnic built a road.	 	 
133	19:29:14:451	Server	 		chrysaetos rolled a 5 and a 2.	 	 
134	19:29:39:947	Server	 		chrysaetos traded 3 ore for 1 wheat from a port.	 	 
135	19:29:49:802	Server	 		Pantechnic rolled a 5 and a 6.	 	 
136	19:29:49:803	Server	 		chrysaetos gets 1 clay. Pantechnic gets 1 clay, 1 ore.	 	 
137	19:30:03:459	Server	 		chrysaetos rolled a 2 and a 5.	 	 
138	19:30:16:578	Server	 		chrysaetos built a settlement.	 	 
139	19:30:24:640	Pantechnic	clay=0; ore=2; sheep=3; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[137,88; 88,138; 138,104; 104,120; 120,122]; settlements=[137,88; 88,139]	well done	 	 
140	19:30:25:350	chrysaetos	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[154,86; 86,69; 69,52; 52,102; 102,118; 118,134]; settlements=[86,52; 52,118; 118,150]	gg	 	 
141	19:30:34:624	Pantechnic	clay=0; ore=2; sheep=3; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[137,88; 88,138; 138,104; 104,120; 120,122]; settlements=[137,88; 88,139]	i'll send another update	 	 
