ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
59	20:53:33:302	Tyrant Lord	clay=0; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	none sorry	 	 
60	20:54:13:834	Server	 		Agnes built a road.	 	 
61	20:54:19:456	Server	 		Agnes built a road.	 	 
62	20:54:30:184	Server	 		Kersti rolled a 2 and a 3.	 	 
63	20:54:30:185	Server	 		Kersti gets 1 clay. nelsen gets 1 wood. Tyrant Lord gets 1 clay.	 	 
64	20:55:17:189	Server	 		Kersti built a road.	 	 
65	20:55:22:590	Server	 		nelsen rolled a 2 and a 6.	 	 
66	20:55:22:592	Server	 		Agnes gets 1 ore.	 	 
67	20:55:32:664	Server	 		Tyrant Lord rolled a 5 and a 3.	 	 
68	20:55:32:665	Server	 		Agnes gets 1 ore.	 	 
69	20:56:09:051	Tyrant Lord	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	anyone wanna trade one of their wheat for an ore?	 	 
70	20:56:23:278	Kersti	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103]	got none	 	 
71	20:56:26:458	nelsen	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	nope, sorry	 	 
72	20:56:30:739	Agnes	clay=0; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	not here, sorry	 	 
73	20:56:35:567	Tyrant Lord	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	cool	 	 
74	20:56:44:809	Server	 		Agnes rolled a 4 and a 4.	 	 
75	20:56:44:810	Server	 		Agnes gets 1 ore.	 	 
76	20:56:56:703	Server	 		Kersti rolled a 5 and a 3.	 	 
77	20:56:56:705	Server	 		Agnes gets 1 ore.	 	 
78	20:57:03:597	Server	 		nelsen rolled a 1 and a 4.	 	 
79	20:57:03:599	Server	 		Kersti gets 1 clay. nelsen gets 1 wood. Tyrant Lord gets 1 clay.	 	 
80	20:57:16:083	Server	 		Tyrant Lord rolled a 6 and a 6.	 	 
81	20:57:16:084	Server	 		Tyrant Lord gets 1 ore.	 	 
82	20:57:40:595	Server	 		Agnes rolled a 5 and a 4.	 	 
83	20:57:40:596	Server	 		Kersti gets 1 ore. nelsen gets 1 wheat. Agnes gets 1 wheat.	 	 
84	20:58:04:896	Tyrant Lord	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	I have clay if anyone wants to trade it for wheat?	 	 
85	20:58:11:568	nelsen	clay=0; ore=0; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	yep, I can do that	 	 
86	20:58:12:595	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	I have ore now, that I can trade for wheat	 	 
87	20:58:41:889	Tyrant Lord	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	i need wheat ><	 	 
88	20:58:48:498	nelsen	clay=0; ore=0; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	I have a spare wheat	 	 
89	20:59:01:511	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	yay! Would you like ore in return?	 	 
90	20:59:20:805	nelsen	clay=0; ore=0; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	yes, OK	 	 
91	20:59:52:918	Server	 		Agnes made an offer to trade 1 ore for 1 wheat.	 	 
92	21:00:15:172	Tyrant Lord	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	i dont have wheat sorry	 	 
93	21:00:39:295	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	Oh - did I do that wrong?	 	 
94	21:00:43:869	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	hang on...	 	 
95	21:00:48:802	Tyrant Lord	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	lol	 	 
96	21:01:14:163	Server	 		Agnes made an offer to trade 1 ore for 1 wheat.	 	 
97	21:01:35:515	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	nelson - did you get the offer?	 	 
98	21:01:46:079	Tyrant Lord	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	nope still not me you wanna trade with	 	 
99	21:01:54:031	nelsen	clay=0; ore=0; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	you still seem to be offering the trade to tyrant lord	 	 
100	21:02:00:798	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	offer should have gone to everybody	 	 
101	21:02:17:477	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	it isn't asking me *who* I want to trade with	 	 
102	21:02:36:582	Kersti	clay=1; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103]	On my screen it has you asking Tyrant Lord to confirm	 	 
103	21:02:41:622	nelsen	clay=0; ore=0; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	Same here	 	 
104	21:02:52:673	Tyrant Lord	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	same I keep getting the offer	 	 
105	21:02:58:195	Agnes	clay=0; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	ah! got it	 	 
106	21:03:08:026	Server	 		Agnes made an offer to trade 1 ore for 1 wheat.	 	 
107	21:03:13:574	Server	 		Agnes traded 1 ore for 1 wheat from nelsen.	 	 
108	21:03:20:101	Agnes	clay=0; ore=3; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	it's colour coded, not by name	 	 
109	21:03:26:315	Tyrant Lord	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	ahh	 	 
110	21:03:34:764	Agnes	clay=0; ore=3; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	a little non-intuitive, I feel	 	 
111	21:03:46:422	Kersti	clay=1; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103]	Matches the rest of the interface then :)	 	 
112	21:03:55:161	Agnes	clay=0; ore=3; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]; settlements=[171,135]	yeah :-(	 	 
113	21:04:04:994	Server	 		Agnes built a city.	 	 
114	21:04:12:153	Server	 		Kersti rolled a 4 and a 3.	 	 
115	21:04:50:191	Kersti	clay=1; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103]	After all that - anyone else got a spare wheat kicking about?	 	 
116	21:05:02:451	nelsen	clay=0; ore=1; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	sorry, not any more!	 	 
117	21:05:05:350	Agnes	clay=0; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]	not after that :-)	 	 
118	21:05:16:404	Server	 		nelsen rolled a 6 and a 3.	 	 
119	21:05:16:405	Server	 		Kersti gets 1 ore. nelsen gets 1 wheat. Agnes gets 1 wheat.	 	 
120	21:05:32:091	nelsen	clay=0; ore=1; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	I have a spare wheat now, if anyone has clay?	 	 
121	21:05:45:066	Agnes	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]	afraid not	 	 
122	21:05:46:077	Kersti	clay=1; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103]	I need my clay, but I'd give you two ore for it	 	 
123	21:05:57:138	Tyrant Lord	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	I do if you have wheat?	 	 
124	21:06:11:856	nelsen	clay=0; ore=1; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	Yup - my wheat for your clay	 	 
125	21:06:20:901	Tyrant Lord	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	cool	 	 
126	21:06:23:686	Kersti	clay=1; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103]	clay plus 1 ore for your wheat	 	 
127	21:06:38:810	nelsen	clay=0; ore=1; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	ooh	 	 
128	21:06:46:619	nelsen	clay=0; ore=1; sheep=1; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99]	Any advance on that?	 	 
129	21:06:54:202	Tyrant Lord	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	nah im good	 	 
130	21:07:00:000	Server	 		nelsen made an offer to trade 1 wheat for 1 clay, 1 ore.	 	 
131	21:07:05:055	Server	 		nelsen traded 1 wheat for 1 clay, 1 ore from Kersti.	 	 
132	21:07:15:406	Server	 		nelsen built a settlement.	 	 
133	21:07:21:121	Agnes	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=2	roads=[171,118; 118,134; 134,133]	Bah.	 	 
134	21:07:21:141	nelsen	clay=0; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99; 99,133]	Sorry Agnes...	 	 
135	21:07:25:869	Server	 		Tyrant Lord rolled a 5 and a 3.	 	 
136	21:07:25:870	Server	 		nelsen gets 1 wood. Tyrant Lord gets 1 wood. Agnes gets 2 ore.	 	 
137	21:08:20:952	Server	 		Agnes rolled a 4 and a 5.	 	 
138	21:08:20:954	Server	 		Kersti gets 1 ore. nelsen gets 1 wheat. Agnes gets 1 wheat.	 	 
139	21:08:49:185	Server	 		Kersti rolled a 3 and a 4.	 	 
140	21:09:35:073	Server	 		nelsen rolled a 6 and a 2.	 	 
141	21:09:35:074	Server	 		nelsen gets 1 wood. Tyrant Lord gets 1 wood. Agnes gets 2 ore.	 	 
142	21:09:46:922	Server	 		Tyrant Lord rolled a 1 and a 3.	 	 
143	21:09:46:928	Server	 		Agnes gets 2 clay.	 	 
144	21:10:18:056	Tyrant Lord	clay=2; ore=2; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	any spare wheat about i have spare clay ore or wood?	 	 
145	21:10:44:442	nelsen	clay=0; ore=2; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99; 99,133]	I'll trade my wheat for clay.	 	 
146	21:10:57:784	Tyrant Lord	clay=2; ore=2; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105]	yeah sounds good	 	 
147	21:11:23:161	Server	 		Tyrant Lord made an offer to trade 1 clay for 1 wheat.	 	 
148	21:11:27:206	Server	 		Tyrant Lord traded 1 clay for 1 wheat from nelsen.	 	 
149	21:11:33:652	nelsen	clay=1; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116]; settlements=[184,99; 99,133]	Thanks	 	 
150	21:11:48:214	Server	 		Tyrant Lord built a settlement.	 	 
151	21:12:00:193	Tyrant Lord	clay=0; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73]; settlements=[101,105; 105,90]	Thank you	 	 
152	21:12:20:531	Server	 		Agnes rolled a 2 and a 3.	 	 
153	21:12:20:532	Server	 		Kersti gets 1 clay. nelsen gets 2 wood. Tyrant Lord gets 1 clay.	 	 
154	21:12:32:143	Server	 		Agnes built a road.	 	 
155	21:12:36:279	Server	 		Agnes built a road.	 	 
156	21:12:39:429	Server	 		Agnes built a city.	 	 
157	21:12:46:700	Server	 		Kersti rolled a 3 and a 3.	 	 
158	21:12:46:701	Server	 		Kersti gets 1 sheep. nelsen gets 1 clay. Tyrant Lord gets 1 sheep.	 	 
159	21:12:59:549	Server	 		Kersti built a settlement.	 	 
160	21:13:10:888	Server	 		nelsen rolled a 5 and a 3.	 	 
161	21:13:10:889	Server	 		Agnes gets 2 ore.	 	 
162	21:13:42:516	Server	 		nelsen built a road.	 	 
163	21:13:48:716	Server	 		Tyrant Lord rolled a 4 and a 6.	 	 
164	21:13:48:722	Server	 		Kersti gets 1 wood. nelsen gets 1 sheep. Tyrant Lord gets 1 sheep. Agnes gets 2 sheep, 2 wood.	 	 
165	21:14:11:552	Server	 		Tyrant Lord built a road.	 	 
166	21:14:19:363	Server	 		Agnes rolled a 6 and a 3.	 	 
167	21:14:19:370	Server	 		Kersti gets 1 ore. nelsen gets 1 wheat. Agnes gets 2 wheat.	 	 
168	21:14:38:142	Server	 		Agnes built a settlement.	 	 
169	21:14:54:146	Server	 		Kersti rolled a 2 and a 4.	 	 
170	21:14:54:147	Server	 		Kersti gets 1 sheep. nelsen gets 1 clay. Tyrant Lord gets 1 sheep. Agnes gets 1 clay.	 	 
171	21:15:18:903	Kersti	clay=0; ore=5; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103; 103,137]	anyone have clay that would like ore?	 	 
172	21:15:32:017	nelsen	clay=1; ore=2; sheep=1; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116; 116,82]; settlements=[184,99; 99,133]	Not at the moment	 	 
173	21:15:36:192	Tyrant Lord	clay=0; ore=2; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73; 73,56]; settlements=[101,105; 105,90]	no sorry	 	 
174	21:15:56:960	Agnes	clay=1; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[171,118; 118,134; 134,133; 133,150; 150,166]; cities=[171,135]	sorry	 	 
175	21:17:00:638	Kersti	clay=0; ore=5; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106]; settlements=[139,103; 103,137]	anyone have spare wheat?	 	 
176	21:17:06:359	Tyrant Lord	clay=0; ore=2; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,88; 88,72; 72,73; 73,56]; settlements=[101,105; 105,90]	nope	 	 
177	21:17:13:383	nelsen	clay=1; ore=2; sheep=1; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116; 116,82]; settlements=[184,99; 99,133]	me neither, sorry	 	 
178	21:17:13:578	Agnes	clay=1; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=2; dev-cards=1	roads=[171,118; 118,134; 134,133; 133,150; 150,166]; cities=[171,135]	not here	 	 
179	21:17:34:722	Server	 		Kersti traded 4 ore for 1 clay from the bank.	 	 
180	21:17:43:553	Server	 		Kersti built a road.	 	 
181	21:17:50:036	Server	 		nelsen rolled a 1 and a 5.	 	 
182	21:17:50:037	Server	 		Kersti gets 1 sheep. nelsen gets 1 clay. Tyrant Lord gets 1 sheep. Agnes gets 1 clay.	 	 
183	21:17:55:906	Server	 		nelsen built a road.	 	 
184	21:18:02:705	Server	 		nelsen built a settlement.	 	 
185	21:18:14:942	Server	 		Tyrant Lord rolled a 2 and a 2.	 	 
186	21:18:14:943	Server	 		Kersti gets 1 clay. nelsen gets 1 sheep. Agnes gets 2 clay.	 	 
187	21:18:31:797	Server	 		Tyrant Lord traded 3 sheep for 1 wheat from a port.	 	 
188	21:19:04:474	Server	 		Agnes rolled a 5 and a 6.	 	 
189	21:19:04:475	Server	 		Kersti gets 2 wood. Agnes gets 2 wood.	 	 
190	21:19:31:030	Server	 		Agnes built a road.	 	 
191	21:19:35:407	Server	 		Agnes built a road.	 	 
192	21:19:39:351	Server	 		Agnes built a road.	 	 
193	21:19:52:572	Server	 		Kersti rolled a 3 and a 3.	 	 
194	21:19:52:579	Server	 		Kersti gets 1 sheep. nelsen gets 1 clay. Tyrant Lord gets 1 sheep. Agnes gets 1 clay.	 	 
195	21:20:18:416	Server	 		Kersti built a road.	 	 
196	21:20:25:780	Server	 		nelsen rolled a 1 and a 6.	 	 
197	21:21:05:906	Server	 		nelsen built a road.	 	 
198	21:21:13:574	Server	 		Tyrant Lord rolled a 1 and a 3.	 	 
199	21:21:13:578	Server	 		Kersti gets 1 clay. nelsen gets 1 sheep. Agnes gets 2 clay.	 	 
200	21:21:55:743	Server	 		Agnes rolled a 6 and a 4.	 	 
201	21:21:55:744	Server	 		Kersti gets 1 wood. nelsen gets 1 sheep. Tyrant Lord gets 1 sheep. Agnes gets 2 sheep, 2 wood.	 	 
202	21:22:57:069	Server	 		Agnes built a road.	 	 
203	21:23:23:395	Server	 		Kersti rolled a 3 and a 3.	 	 
204	21:23:23:397	Server	 		Kersti gets 1 sheep. nelsen gets 1 clay. Tyrant Lord gets 1 sheep. Agnes gets 1 clay.	 	 
205	21:23:45:412	Kersti	clay=1; ore=1; sheep=4; wheat=0; wood=2; unknown=0; knights=1; dev-cards=0	roads=[122,103; 103,120; 120,106; 106,86; 86,69]; settlements=[139,103; 103,137]	anyone got clay? I have sheep/ore	 	 
206	21:24:08:187	Tyrant Lord	clay=0; ore=2; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[84,88; 88,72; 72,73; 73,56]; settlements=[101,105; 105,90]	sorry	 	 
207	21:24:09:471	nelsen	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,99; 99,116; 116,82; 82,66; 66,184]; settlements=[184,99; 99,133; 133,67]	Nope, sorry	 	 
208	21:24:12:953	Agnes	clay=3; ore=1; sheep=2; wheat=0; wood=1; unknown=0; knights=3; dev-cards=0	roads=[171,118; 118,134; 134,133; 133,150; 150,166; 166,135; 135,152; 152,169; 169,188]; cities=[171,135]	sorry	 	 
209	21:24:30:764	Server	 		Kersti traded 4 sheep for 1 clay from the bank.	 	 
210	21:24:36:083	Server	 		Kersti built a road.	 	 
211	21:24:40:000	Server	 		Kersti built a road.	 	 
212	21:24:53:193	Server	 		nelsen rolled a 2 and a 5.	 	 
213	21:25:33:719	Server	 		nelsen built a road.	 	 
214	21:25:46:343	Server	 		Tyrant Lord rolled a 4 and a 4.	 	 
215	21:25:46:344	Server	 		nelsen gets 2 wood. Tyrant Lord gets 1 wood. Agnes gets 2 ore.	 	 
216	21:26:00:184	Server	 		Agnes rolled a 2 and a 1.	 	 
217	21:26:00:186	Server	 		Kersti gets 1 wheat. nelsen gets 1 wheat. Tyrant Lord gets 1 wheat.	 	 
218	21:26:35:732	Agnes	clay=3; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[171,118; 118,134; 134,133; 133,150; 150,166; 166,135; 135,152; 152,169; 169,188]; cities=[171,135]	I have spare clay	 	 
219	21:26:40:317	Agnes	clay=3; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[171,118; 118,134; 134,133; 133,150; 150,166; 166,135; 135,152; 152,169; 169,188]; cities=[171,135]	any takers?	 	 
