ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
25	15:07:01:142	keyser84	clay=0; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]; settlements=[150,84]	yes, so now who rolls the dice?	 	 
26	15:07:33:303	intemporaliter	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,52]; settlements=[154,52]	It seems to have rolled for me (or at least, I didn't get the option to hit 'roll'...	 	 
27	15:07:59:229	keyser84	clay=0; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]; settlements=[150,84]	yes, game log says it... displays only 2 lines of text in my case	 	 
28	15:08:02:131	Server	 		keyser84 rolled a 3 and a 1.	 	 
29	15:08:02:137	Server	 		keyser84 gets 1 wheat. intemporaliter gets 1 sheep.	 	 
30	15:08:33:592	intemporaliter	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,52]; settlements=[154,52]	Yup. Same. Didn't notice at first.	 	 
31	15:08:41:595	Server	 		intemporaliter rolled a 2 and a 6.	 	 
32	15:08:41:602	Server	 		keyser84 gets 1 ore. intemporaliter gets 1 ore.	 	 
33	15:09:02:775	Server	 		keyser84 rolled a 6 and a 6.	 	 
34	15:09:02:780	Server	 		No player gets anything.	 	 
35	15:09:19:318	Server	 		keyser84 built a city.	 	 
36	15:09:29:080	Server	 		intemporaliter rolled a 6 and a 4.	 	 
37	15:09:29:086	Server	 		keyser84 gets 1 ore. intemporaliter gets 1 wood.	 	 
38	15:10:15:881	intemporaliter	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[154,52]; settlements=[154,52]	Are you at all interested in trading a sheep for a brick (if you have one)?	 	 
39	15:10:29:732	keyser84	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	no, have no brick	 	 
40	15:10:43:146	Server	 		keyser84 rolled a 3 and a 3.	 	 
41	15:10:43:152	Server	 		intemporaliter gets 1 wheat.	 	 
42	15:10:47:306	intemporaliter	clay=0; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[154,52]; settlements=[154,52]	Fair, I wasn't sure.	 	 
43	15:11:04:550	Server	 		intemporaliter rolled a 6 and a 1.	 	 
44	15:11:24:218	keyser84	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	ok, so trade is my only option	 	 
45	15:12:00:821	intemporaliter	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,52]; settlements=[154,52]	That must be how it shows robber movement.	 	 
46	15:12:27:535	keyser84	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	yes, that was my point	 	 
47	15:12:32:753	keyser84	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	i meant for wood	 	 
48	15:12:53:091	Server	 		keyser84 rolled a 1 and a 3.	 	 
49	15:12:53:097	Server	 		keyser84 gets 2 wheat. intemporaliter gets 1 sheep.	 	 
50	15:13:04:306	keyser84	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	ok, but wait, why there is a contour robber on wood-2	 	 
51	15:13:16:997	intemporaliter	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[154,52]; settlements=[154,52]	I don't know, bug?	 	 
52	15:13:19:982	keyser84	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	and the grey one on clay-9	 	 
53	15:13:22:027	keyser84	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	hmmm	 	 
54	15:13:37:410	intemporaliter	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[154,52]; settlements=[154,52]	I moved it there with the 7, then onto the brick with a soldier...	 	 
55	15:13:40:652	keyser84	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	anyway, then i have at least the low possibility of getting wood	 	 
56	15:13:46:615	keyser84	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	ah, I see	 	 
57	15:13:58:118	Server	 		intemporaliter rolled a 6 and a 4.	 	 
58	15:13:58:123	Server	 		keyser84 gets 1 ore. intemporaliter gets 1 wood.	 	 
59	15:14:59:148	Server	 		keyser84 rolled a 2 and a 1.	 	 
60	15:14:59:152	Server	 		No player gets anything.	 	 
61	15:15:11:074	intemporaliter	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=2; dev-cards=1	roads=[154,52]; settlements=[154,52]	I was nicer that time - nothing is totally blocked now.	 	 
62	15:15:31:590	intemporaliter	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=2; dev-cards=1	roads=[154,52]; settlements=[154,52]	looks like it shows you a shadow of the last placing of the robber...	 	 
63	15:15:36:169	Server	 		intemporaliter rolled a 1 and a 3.	 	 
64	15:15:36:174	Server	 		intemporaliter gets 1 sheep.	 	 
65	15:15:36:429	keyser84	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	yes	 	 
66	15:16:07:447	Server	 		keyser84 rolled a 3 and a 1.	 	 
67	15:16:07:450	Server	 		keyser84 gets 2 wheat. intemporaliter gets 1 sheep.	 	 
68	15:16:34:010	intemporaliter	clay=0; ore=0; sheep=2; wheat=1; wood=2; unknown=0; knights=3; dev-cards=0	roads=[154,52]; settlements=[154,52]	It would be nice to be able to buy something other than development cards...	 	 
69	15:16:40:188	keyser84	clay=0; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	ok	 	 
70	15:16:56:220	keyser84	clay=0; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	want to trade? I give 1 wheat, you give 1 sheep	 	 
71	15:17:39:823	intemporaliter	clay=0; ore=0; sheep=2; wheat=1; wood=2; unknown=0; knights=3; dev-cards=0	roads=[154,52]; settlements=[154,52]	If you get any clay, I will happily trade. Don't currently need wheat though.	 	 
72	15:17:56:642	keyser84	clay=0; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	no, then not	 	 
73	15:18:02:419	Server	 		intemporaliter rolled a 6 and a 5.	 	 
74	15:18:02:422	Server	 		keyser84 gets 1 wheat.	 	 
75	15:18:14:740	Server	 		keyser84 rolled a 1 and a 3.	 	 
76	15:18:14:743	Server	 		keyser84 gets 2 wheat. intemporaliter gets 1 sheep.	 	 
77	15:18:58:785	keyser84	clay=0; ore=1; sheep=0; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84]	i give 2 wheat, you give 1 sheep?	 	 
78	15:19:04:962	intemporaliter	clay=0; ore=0; sheep=3; wheat=1; wood=2; unknown=0; knights=3; dev-cards=0	roads=[154,52]; settlements=[154,52]	Okay	 	 
79	15:19:15:973	Server	 		keyser84 made an offer to trade 2 wheat for 1 sheep.	 	 
80	15:19:19:632	Server	 		keyser84 traded 2 wheat for 1 sheep from intemporaliter.	 	 
81	15:19:44:732	Server	 		intemporaliter rolled a 1 and a 3.	 	 
82	15:19:44:736	Server	 		keyser84 gets 2 wheat. intemporaliter gets 1 sheep.	 	 
83	15:20:11:865	Server	 		intemporaliter traded 3 sheep for 1 clay from a port.	 	 
84	15:20:18:519	Server	 		intemporaliter built a road.	 	 
85	15:20:34:620	Server	 		keyser84 rolled a 1 and a 3.	 	 
86	15:20:34:624	Server	 		keyser84 gets 2 wheat. intemporaliter gets 1 sheep.	 	 
87	15:21:06:171	Server	 		intemporaliter rolled a 2 and a 6.	 	 
88	15:21:06:175	Server	 		keyser84 gets 1 ore. intemporaliter gets 1 ore.	 	 
89	15:21:36:468	keyser84	clay=0; ore=1; sheep=0; wheat=6; wood=0; unknown=0; knights=0; dev-cards=1	roads=[133,84]	again 2 wheat for 1 sheep?	 	 
90	15:21:58:268	intemporaliter	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69]; settlements=[154,52]	I'm out of sheep, I'm afraid - swapped them for clay.	 	 
91	15:22:07:612	keyser84	clay=0; ore=1; sheep=0; wheat=6; wood=0; unknown=0; knights=0; dev-cards=1	roads=[133,84]	ah, ok	 	 
92	15:22:12:316	Server	 		keyser84 rolled a 5 and a 6.	 	 
93	15:22:12:320	Server	 		keyser84 gets 1 wheat.	 	 
94	15:22:45:115	Server	 		keyser84 traded 4 wheat for 1 wood from the bank.	 	 
95	15:22:56:778	Server	 		intemporaliter rolled a 2 and a 6.	 	 
96	15:22:56:782	Server	 		keyser84 gets 1 ore. intemporaliter gets 1 ore.	 	 
97	15:23:13:881	Server	 		keyser84 rolled a 4 and a 3.	 	 
98	15:24:00:492	Server	 		intemporaliter rolled a 3 and a 6.	 	 
99	15:24:00:495	Server	 		keyser84 gets 2 clay.	 	 
100	15:24:36:856	intemporaliter	clay=0; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69]; settlements=[154,52]	Don't suppose you'd be interested in ore for clay?	 	 
101	15:25:10:429	keyser84	clay=2; ore=2; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=1	roads=[133,84]	ok, why not	 	 
102	15:25:26:944	Server	 		intemporaliter made an offer to trade 1 ore for 1 clay.	 	 
103	15:25:32:999	Server	 		intemporaliter traded 1 ore for 1 clay from keyser84.	 	 
104	15:25:44:590	intemporaliter	clay=1; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69]; settlements=[154,52]	Thank you.	 	 
105	15:26:33:652	Server	 		keyser84 rolled a 6 and a 3.	 	 
106	15:26:33:656	Server	 		keyser84 gets 2 clay.	 	 
107	15:26:42:826	Server	 		keyser84 built a road.	 	 
108	15:26:48:746	Server	 		keyser84 built a road.	 	 
109	15:26:51:964	Server	 		keyser84 built a city.	 	 
110	15:27:01:854	Server	 		intemporaliter rolled a 3 and a 5.	 	 
111	15:27:01:857	Server	 		keyser84 gets 2 ore. intemporaliter gets 1 ore.	 	 
112	15:27:46:401	Server	 		keyser84 rolled a 6 and a 5.	 	 
113	15:27:46:404	Server	 		keyser84 gets 2 wheat.	 	 
114	15:28:18:103	keyser84	clay=2; ore=2; sheep=0; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100]; cities=[150,84]	you can give sheep for wheat?	 	 
115	15:28:42:949	intemporaliter	clay=1; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69]; settlements=[154,52]	Is your points counter showing you 4 or 6? Yours is showing me 4, but you should have longest road?	 	 
116	15:28:54:244	intemporaliter	clay=1; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69]; settlements=[154,52]	I wish I had sheep. Need to roll a 4!	 	 
117	15:29:04:545	keyser84	clay=2; ore=2; sheep=0; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100]; cities=[150,84]	4 points, longest road i think only from 5 roads or longer	 	 
118	15:29:15:795	Server	 		intemporaliter rolled a 3 and a 5.	 	 
119	15:29:15:799	Server	 		keyser84 gets 2 ore. intemporaliter gets 1 ore.	 	 
120	15:29:37:974	keyser84	clay=2; ore=4; sheep=0; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100]; cities=[150,84]	as far as i remember the rules	 	 
121	15:29:39:892	Server	 		intemporaliter built a road.	 	 
122	15:30:09:478	intemporaliter	clay=0; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69; 69,86]; settlements=[154,52]	Sounds right now. Was getting mixed up with army, which is only 3.	 	 
123	15:30:17:399	keyser84	clay=2; ore=4; sheep=0; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100]; cities=[150,84]	ah, yes	 	 
124	15:30:20:781	Server	 		keyser84 rolled a 4 and a 2.	 	 
125	15:30:20:784	Server	 		No player gets anything.	 	 
126	15:30:56:661	Server	 		keyser84 traded 4 wheat for 1 wood from the bank.	 	 
127	15:31:14:706	Server	 		keyser84 traded 4 ore for 1 sheep from the bank.	 	 
128	15:31:19:921	Server	 		intemporaliter rolled a 1 and a 6.	 	 
129	15:31:41:291	Server	 		keyser84 rolled a 2 and a 5.	 	 
130	15:31:56:816	keyser84	clay=1; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100]; cities=[150,84]	i was lucky to get directly the 7	 	 
131	15:32:04:282	Server	 		intemporaliter rolled a 2 and a 5.	 	 
132	15:32:14:941	keyser84	clay=1; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100]; cities=[150,84]	ok, 3 times 7 in a row	 	 
133	15:32:17:182	intemporaliter	clay=1; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69; 69,86]; settlements=[154,52]	As was I. Odd steak...	 	 
134	15:32:35:492	intemporaliter	clay=1; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=3; dev-cards=1	roads=[154,52; 52,69; 69,86]; settlements=[154,52]	/streak	 	 
135	15:32:47:942	Server	 		keyser84 rolled a 6 and a 6.	 	 
136	15:32:47:944	Server	 		No player gets anything.	 	 
137	15:33:00:994	Server	 		keyser84 built a road.	 	 
138	15:33:05:990	Server	 		intemporaliter rolled a 4 and a 2.	 	 
139	15:33:05:993	Server	 		intemporaliter gets 1 wheat.	 	 
140	15:33:19:063	Server	 		keyser84 rolled a 3 and a 2.	 	 
141	15:33:19:067	Server	 		intemporaliter gets 1 clay.	 	 
142	15:33:32:065	Server	 		intemporaliter rolled a 5 and a 4.	 	 
143	15:33:32:067	Server	 		No player gets anything.	 	 
144	15:33:46:238	Server	 		keyser84 rolled a 5 and a 1.	 	 
145	15:33:46:241	Server	 		intemporaliter gets 1 wheat.	 	 
146	15:33:57:358	Server	 		intemporaliter rolled a 6 and a 2.	 	 
147	15:33:57:362	Server	 		keyser84 gets 2 ore. intemporaliter gets 1 ore.	 	 
148	15:34:47:234	Server	 		keyser84 rolled a 1 and a 6.	 	 
149	15:35:21:747	Server	 		intemporaliter rolled a 6 and a 3.	 	 
150	15:35:21:750	Server	 		No player gets anything.	 	 
151	15:35:32:745	Server	 		keyser84 rolled a 2 and a 5.	 	 
152	15:35:48:347	Server	 		intemporaliter rolled a 6 and a 4.	 	 
153	15:35:48:350	Server	 		keyser84 gets 2 ore. intemporaliter gets 1 wood.	 	 
154	15:36:01:140	Server	 		keyser84 rolled a 4 and a 6.	 	 
155	15:36:01:144	Server	 		keyser84 gets 2 ore. intemporaliter gets 1 wood.	 	 
156	15:36:27:791	keyser84	clay=1; ore=7; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150]; cities=[150,84]	trade? i give 1 ore, receive 1 wood/wheat	 	 
157	15:37:16:014	intemporaliter	clay=1; ore=1; sheep=0; wheat=2; wood=2; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86]; settlements=[154,52]	I'll give you a wood for 2 ore?	 	 
158	15:37:20:079	keyser84	clay=1; ore=7; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150]; cities=[150,84]	ok	 	 
159	15:37:32:218	Server	 		keyser84 made an offer to trade 2 ore for 1 wood.	 	 
160	15:37:38:864	Server	 		keyser84 traded 2 ore for 1 wood from intemporaliter.	 	 
161	15:37:56:385	Server	 		keyser84 traded 4 ore for 1 wheat from the bank.	 	 
162	15:38:09:959	Server	 		intemporaliter rolled a 1 and a 2.	 	 
163	15:38:09:962	Server	 		No player gets anything.	 	 
164	15:38:31:175	Server	 		intemporaliter built a city.	 	 
165	15:38:39:723	Server	 		intemporaliter built a road.	 	 
166	15:38:48:052	Server	 		keyser84 rolled a 2 and a 1.	 	 
167	15:38:48:055	Server	 		No player gets anything.	 	 
168	15:39:00:057	Server	 		intemporaliter rolled a 1 and a 4.	 	 
169	15:39:00:060	Server	 		No player gets anything.	 	 
170	15:39:10:308	Server	 		keyser84 rolled a 5 and a 1.	 	 
171	15:39:10:311	Server	 		intemporaliter gets 2 wheat.	 	 
172	15:39:26:917	Server	 		intemporaliter rolled a 6 and a 6.	 	 
173	15:39:26:919	Server	 		No player gets anything.	 	 
174	15:39:35:476	Server	 		keyser84 rolled a 5 and a 6.	 	 
175	15:39:35:479	Server	 		keyser84 gets 2 wheat.	 	 
176	15:39:43:846	Server	 		intemporaliter rolled a 4 and a 5.	 	 
177	15:39:43:849	Server	 		keyser84 gets 2 clay.	 	 
178	15:39:52:079	Server	 		keyser84 rolled a 1 and a 4.	 	 
179	15:39:52:081	Server	 		No player gets anything.	 	 
180	15:40:09:779	Server	 		intemporaliter rolled a 6 and a 2.	 	 
181	15:40:09:782	Server	 		keyser84 gets 2 ore. intemporaliter gets 1 ore.	 	 
182	15:40:21:862	Server	 		keyser84 rolled a 2 and a 4.	 	 
183	15:40:21:865	Server	 		intemporaliter gets 2 wheat.	 	 
184	15:41:05:324	keyser84	clay=3; ore=3; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150]; cities=[150,84]	trade? i give 2 ore, receive 2 wheat	 	 
185	15:41:26:211	intemporaliter	clay=0; ore=1; sheep=0; wheat=4; wood=0; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]	Okay	 	 
186	15:41:38:550	Server	 		keyser84 made an offer to trade 2 ore for 2 wheat.	 	 
187	15:41:41:236	Server	 		keyser84 traded 2 ore for 2 wheat from intemporaliter.	 	 
188	15:41:49:184	Server	 		keyser84 traded 4 wheat for 1 sheep from the bank.	 	 
189	15:41:53:260	Server	 		keyser84 built a settlement.	 	 
190	15:42:01:754	Server	 		intemporaliter rolled a 1 and a 6.	 	 
191	15:43:13:987	Server	 		intemporaliter built a city.	 	 
192	15:43:37:093	intemporaliter	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]; cities=[154,52]	Apologies for the delay. Employment agency call. Back now.	 	 
193	15:43:46:945	Server	 		keyser84 rolled a 5 and a 5.	 	 
194	15:43:46:948	Server	 		keyser84 gets 3 ore. intemporaliter gets 2 wood.	 	 
195	15:43:49:908	keyser84	clay=1; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150]; cities=[150,84]	no problem	 	 
196	15:44:20:956	Server	 		keyser84 traded 4 ore for 1 wood from the bank.	 	 
197	15:44:32:813	Server	 		keyser84 built a road.	 	 
198	15:44:36:449	Server	 		intemporaliter rolled a 3 and a 5.	 	 
199	15:44:36:452	Server	 		keyser84 gets 2 ore. intemporaliter gets 2 ore.	 	 
200	15:44:57:648	Server	 		keyser84 rolled a 3 and a 4.	 	 
201	15:45:14:233	Server	 		intemporaliter rolled a 2 and a 2.	 	 
202	15:45:14:236	Server	 		keyser84 gets 2 wheat. intemporaliter gets 2 sheep.	 	 
203	15:45:40:593	intemporaliter	clay=1; ore=2; sheep=2; wheat=0; wood=1; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]; cities=[154,52]	Do you have any spare wheat? I've ore or sheep on offer.	 	 
204	15:46:00:931	keyser84	clay=0; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150; 150,167]; cities=[150,84]	ok, 1 wheat for 1 sheep	 	 
205	15:46:06:266	intemporaliter	clay=1; ore=2; sheep=2; wheat=0; wood=1; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]; cities=[154,52]	Ok	 	 
206	15:46:20:189	Server	 		intemporaliter made an offer to trade 1 sheep for 1 wheat.	 	 
207	15:46:24:819	Server	 		intemporaliter traded 1 sheep for 1 wheat from keyser84.	 	 
208	15:46:51:415	Server	 		intemporaliter built a settlement.	 	 
209	15:46:58:038	Server	 		keyser84 rolled a 1 and a 5.	 	 
210	15:46:58:042	Server	 		intemporaliter gets 2 wheat.	 	 
211	15:47:11:342	Server	 		intemporaliter rolled a 5 and a 5.	 	 
212	15:47:11:345	Server	 		keyser84 gets 3 ore. intemporaliter gets 2 wood.	 	 
213	15:47:30:820	Server	 		keyser84 rolled a 6 and a 2.	 	 
214	15:47:30:823	Server	 		keyser84 gets 2 ore. intemporaliter gets 2 ore, 1 wood.	 	 
215	15:47:52:611	Server	 		intemporaliter rolled a 6 and a 4.	 	 
216	15:47:52:614	Server	 		keyser84 gets 3 ore. intemporaliter gets 2 wood.	 	 
217	15:48:33:671	Server	 		intemporaliter traded 3 wood for 1 sheep from a port.	 	 
218	15:48:45:560	Server	 		intemporaliter built a city.	 	 
219	15:49:18:018	Server	 		keyser84 rolled a 3 and a 2.	 	 
220	15:49:18:021	Server	 		keyser84 gets 1 sheep.	 	 
221	15:49:54:704	keyser84	clay=0; ore=9; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[133,84; 84,116; 116,100; 100,150; 150,167]; cities=[150,84]	i give 2 ore for 1 clay/wheat	 	 
222	15:50:04:221	keyser84	clay=0; ore=9; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[133,84; 84,116; 116,100; 100,150; 150,167]; cities=[150,84]	ok?	 	 
223	15:50:17:294	intemporaliter	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]; cities=[154,52; 52,186]	I have no clay or wheat, I'm afraid :-(	 	 
224	15:50:25:352	keyser84	clay=0; ore=9; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[133,84; 84,116; 116,100; 100,150; 150,167]; cities=[150,84]	ok	 	 
225	15:50:42:700	Server	 		keyser84 traded 4 ore for 1 clay from the bank.	 	 
226	15:50:50:074	Server	 		keyser84 traded 4 ore for 1 wheat from the bank.	 	 
227	15:50:55:073	Server	 		keyser84 built a settlement.	 	 
228	15:51:05:589	Server	 		intemporaliter rolled a 5 and a 2.	 	 
229	15:51:07:775	intemporaliter	clay=0; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]; cities=[154,52; 52,186]	If the robber were to leave my clay :-)	 	 
230	15:51:41:558	Server	 		keyser84 rolled a 4 and a 1.	 	 
231	15:51:41:561	Server	 		keyser84 gets 1 sheep.	 	 
232	15:51:54:331	keyser84	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150; 150,167]; settlements=[116,184]; cities=[150,84]	sry, has to go there :-)	 	 
233	15:52:02:738	Server	 		intemporaliter rolled a 2 and a 6.	 	 
234	15:52:02:741	Server	 		keyser84 gets 2 ore. intemporaliter gets 2 ore, 2 wood.	 	 
235	15:52:42:786	intemporaliter	clay=0; ore=4; sheep=0; wheat=0; wood=4; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]; cities=[154,52; 52,186]	Do you have any wheat or sheep for ore or wood?	 	 
236	15:53:02:873	keyser84	clay=0; ore=2; sheep=2; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150; 150,167]; settlements=[116,184]; cities=[150,84]	can you give 2 wood for 1 sheep	 	 
237	15:53:33:629	intemporaliter	clay=0; ore=4; sheep=0; wheat=0; wood=4; unknown=0; knights=4; dev-cards=1	roads=[154,52; 52,69; 69,86; 86,170]; cities=[154,52; 52,186]	Would give 3 wood for a sheep and a wheat?	 	 
238	15:53:48:300	keyser84	clay=0; ore=2; sheep=2; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[133,84; 84,116; 116,100; 100,150; 150,167]; settlements=[116,184]; cities=[150,84]	sry, have no wheat	 	 
