ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
25.1	17:13:39:270	inca	 	 	yeah the game yesterday was done within 30 minutes, you'll be fine i'm sure	 	 
26	17:13:55:819	dmm	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		that one was unusually quick though	 	 
27	17:14:17:230	dmm	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		because you completely thrashed us :P	 	 
28	17:14:23:677	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		lol	 	 
29	17:14:28:604	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		how did you do it?	 	 
29.1	17:15:02:801	inca	 	 	haha it was quite lucky, my settlements gave me loads of ore and wheat, so i spammed city upgrades	 	 
29.2	17:15:22:488	inca	 	 	think i had 4/5 cities in the end	 	 
29.3	17:15:27:691	inca	 	 	4	 	 
30	17:15:32:708	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		wowzer	 	 
31	17:15:46:681	CheshireCatGrin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		I can't remember, but that sounds about right (4 cities)	 	 
31.1	17:16:47:504	inca	 	 	i'd appreciate it if you could all lose with less than 5VP, with niko getting no points at all	 	 
31.2	17:16:55:901	inca	 	 	cheers	 	 
32	17:17:05:781	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		lol	 	 
33	17:17:07:674	dmm	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		okay i'm ready!	 	 
33.1	17:17:12:185	inca	 	 	good luck guys	 	 
34	17:17:16:048	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		since you start with 2 it's impossible ;)	 	 
35	17:17:18:227	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		gl all!	 	 
35.1	17:17:21:385	inca	 	 	haha, true	 	 
36	17:17:22:060	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		last again, sheesh	 	 
37	17:17:24:494	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		last all 4 times	 	 
38	17:17:33:175	CheshireCatGrin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Indeed, good luck to all	 	 
39	17:17:37:726	Server	 		dmm built a settlement.	 	 
40	17:17:39:826	Server	 		dmm built a road.	 	 
41	17:17:58:110	Server	 		CheshireCatGrin built a settlement.	 	 
42	17:18:04:033	Server	 		CheshireCatGrin built a road.	 	 
43	17:18:18:484	Server	 		gotwood4sheep built a settlement.	 	 
44	17:18:19:427	Server	 		gotwood4sheep built a road.	 	 
45	17:18:21:819	Server	 		gotwood4sheep built a settlement.	 	 
46	17:18:22:577	Server	 		gotwood4sheep built a road.	 	 
47	17:18:28:629	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	best of luck :D	 	 
48	17:18:33:757	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	it's been a real fun season	 	 
49	17:18:39:103	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	shame LJ wasn't so available	 	 
49.1	17:18:39:431	inca	 	 	indeed!	 	 
50	17:18:44:595	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	but there always seems to be 1/5 who has trouble	 	 
51	17:19:14:692	Server	 		CheshireCatGrin built a settlement.	 	 
52	17:19:37:928	Server	 		CheshireCatGrin built a road.	 	 
53	17:19:49:835	Server	 		dmm built a settlement.	 	 
54	17:19:50:785	Server	 		dmm built a road.	 	 
55	17:19:52:137	Server	 		dmm rolled a 6 and a 6.	 	 
56	17:19:52:138	Server	 		dmm gets 1 wheat.	 	 
57	17:19:59:741	Server	 		CheshireCatGrin rolled a 3 and a 3.	 	 
58	17:19:59:742	Server	 		gotwood4sheep gets 1 wood. dmm gets 1 wood. CheshireCatGrin gets 1 wood.	 	 
59	17:20:10:615	Server	 		gotwood4sheep rolled a 5 and a 6.	 	 
60	17:20:10:616	Server	 		CheshireCatGrin gets 1 wood.	 	 
61	17:20:18:266	Server	 		dmm rolled a 5 and a 3.	 	 
62	17:20:18:267	Server	 		dmm gets 1 ore.	 	 
63	17:20:37:888	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	wow I've just seen it says 'Rolled a [sic] 8'	 	 
63.1	17:20:47:882	inca	 	 	haha, never noticed that	 	 
64	17:20:48:605	dmm	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	wood for ore, anyone?	 	 
65	17:20:49:410	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	you'd think given they are studying language thats something they'd notie	 	 
66	17:20:51:959	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	notice*	 	 
67	17:21:01:747	dmm	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	me giving wood that is	 	 
68	17:21:10:447	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	have non, sorry	 	 
69	17:21:14:920	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[154,135]; settlements=[154,135]	ah, don't need any wood!	 	 
70	17:21:15:604	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,167]; settlements=[116,184]	also matt won't either	 	 
71	17:21:24:702	Server	 		CheshireCatGrin rolled a 6 and a 6.	 	 
72	17:21:24:703	Server	 		dmm gets 1 wheat.	 	 
73	17:21:32:111	Server	 		gotwood4sheep rolled a 3 and a 2.	 	 
74	17:21:32:113	Server	 		gotwood4sheep gets 1 ore. CheshireCatGrin gets 1 wheat.	 	 
75	17:21:40:186	dmm	clay=0; ore=2; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	i wonder how the deathmatch aspect will affect the amount of trading going on	 	 
76	17:21:40:483	Server	 		dmm rolled a 5 and a 6.	 	 
77	17:21:40:484	Server	 		CheshireCatGrin gets 1 wood.	 	 
78	17:21:47:071	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	lol	 	 
79	17:22:01:538	dmm	clay=0; ore=2; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	another request for ore - this time i can give wood or wheat	 	 
80	17:22:08:079	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	afraid still none!	 	 
81	17:22:15:367	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=2; wood=4; unknown=0; knights=0; dev-cards=0	roads=[154,135]; settlements=[154,135]	still have no ore	 	 
82	17:22:19:078	dmm	clay=0; ore=2; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	very well	 	 
83	17:22:24:005	Server	 		CheshireCatGrin rolled a 2 and a 6.	 	 
84	17:22:24:006	Server	 		dmm gets 1 ore.	 	 
85	17:22:29:015	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	more ore, duncan!	 	 
86	17:22:40:203	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=2; wood=4; unknown=0; knights=0; dev-cards=0	roads=[154,135]; settlements=[154,135]	anyone have clay?	 	 
87	17:22:40:257	dmm	clay=0; ore=3; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	huzzah	 	 
88	17:22:43:275	dmm	clay=0; ore=3; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	nope	 	 
89	17:22:43:936	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	nope	 	 
90	17:22:47:400	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	no 10s yet	 	 
91	17:22:50:135	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=2; wood=4; unknown=0; knights=0; dev-cards=0	roads=[154,135]; settlements=[154,135]	goodo ...	 	 
92	17:22:50:465	dmm	clay=0; ore=3; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[188,105]; settlements=[205,122]	at the moment i CAN'T get clay	 
93	17:23:09:804	Server	 		CheshireCatGrin traded 4 wood for 1 clay from the bank.	 	 
94	17:23:14:096	Server	 		gotwood4sheep rolled a 1 and a 4.	 	 
95	17:23:14:097	Server	 		gotwood4sheep gets 1 ore. CheshireCatGrin gets 1 wheat.	 	 
96	17:23:20:553	Server	 		dmm rolled a 1 and a 4.	 	 
97	17:23:20:554	Server	 		gotwood4sheep gets 1 ore. CheshireCatGrin gets 1 wheat.	 	 
98	17:23:24:152	Server	 		dmm built a city.	 	 
99	17:23:32:623	Server	 		CheshireCatGrin rolled a 1 and a 5.	 	 
100	17:23:32:624	Server	 		gotwood4sheep gets 1 wood. dmm gets 2 wood. CheshireCatGrin gets 1 wood.	 	 
101	17:23:42:119	Server	 		CheshireCatGrin built a road.	 	 
102	17:23:44:274	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	and duncan's off!	 	 
103	17:23:54:581	Server	 		gotwood4sheep rolled a 1 and a 3.	 	 
104	17:23:54:582	Server	 		gotwood4sheep gets 1 wheat. CheshireCatGrin gets 1 wheat.	 	 
105	17:24:04:445	dmm	clay=0; ore=0; sheep=0; wheat=1; wood=4; unknown=0; knights=0; dev-cards=0	roads=[188,105]	we'll see how long it lasts without sheep or clay and only 12 for wheat :/	 	 
106	17:24:05:491	Server	 		dmm rolled a 3 and a 5.	 	 
107	17:24:05:492	Server	 		dmm gets 1 ore.	 	 
108	17:24:08:819	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	lol	 	 
109	17:24:17:931	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	long as you keep rolling 8	 	 
110	17:24:20:148	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	you're in business	 	 
111	17:24:22:681	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=4; unknown=0; knights=0; dev-cards=0	roads=[188,105]	anybody with clay now?	 	 
112	17:24:25:442	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	still no	 	 
113	17:24:33:369	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135]	i spent what i had	 	 
114	17:24:38:660	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=4; unknown=0; knights=0; dev-cards=0	roads=[188,105]	how about sheep then?	 	 
115	17:24:46:472	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	none of those neither :(	 	 
116	17:24:47:204	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=4; unknown=0; knights=0; dev-cards=0	roads=[188,105]	again i can offer wood	 	 
117	17:24:52:912	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135]	I have one, and I rather need it ...	 	 
118	17:24:56:774	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	neeeeeeeed	 	 
119	17:24:56:788	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=4; unknown=0; knights=0; dev-cards=0	roads=[188,105]	oh well	 	 
120	17:25:02:812	Server	 		dmm traded 4 wood for 1 sheep from the bank.	 	 
121	17:25:09:231	Server	 		CheshireCatGrin rolled a 3 and a 5.	 	 
122	17:25:09:232	Server	 		dmm gets 1 ore.	 	 
123	17:25:12:336	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	8!	 	 
124	17:25:13:666	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,167]; settlements=[116,184]	gah	 	 
125	17:25:21:723	Server	 		gotwood4sheep rolled a 6 and a 1.	 	 
126	17:25:42:568	Server	 		gotwood4sheep built a city.	 	 
127	17:25:45:787	Server	 		dmm rolled a 1 and a 3.	 	 
128	17:25:45:788	Server	 		gotwood4sheep gets 1 wheat. CheshireCatGrin gets 1 wheat.	 	 
129	17:25:57:828	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	this is war :D	 	 
130	17:26:00:683	Server	 		CheshireCatGrin rolled a 4 and a 1.	 	 
131	17:26:00:684	Server	 		gotwood4sheep gets 2 ore. CheshireCatGrin gets 1 wheat.	 	 
132	17:26:03:844	dmm	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[188,105]	damn right	 	 
133	17:26:09:328	dmm	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[188,105]	:D	 	 
134	17:26:21:521	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=6; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135]	Anyone want wheat?	 	 
135	17:26:25:665	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=0; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	no ta	 	 
136	17:26:27:525	CheshireCatGrin	clay=0; ore=0; sheep=1; wheat=6; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135]	I'm drowning in it ...	 	 
137	17:26:37:429	dmm	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[188,105]	all i have is wheat	 	 
138	17:26:38:302	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=0; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	you have a lot of yellow he	 	 
139	17:26:41:910	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=0; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	hex*	 	 
140	17:26:49:286	Server	 		CheshireCatGrin traded 4 wheat for 1 clay from the bank.	 	 
141	17:26:54:856	Server	 		gotwood4sheep rolled a 1 and a 2.	 	 
142	17:26:54:857	Server	 		gotwood4sheep gets 1 sheep.	 	 
143	17:26:58:445	Server	 		dmm rolled a 3 and a 2.	 	 
144	17:26:58:446	Server	 		gotwood4sheep gets 2 ore. CheshireCatGrin gets 1 wheat.	 	 
145	17:27:07:813	Server	 		CheshireCatGrin rolled a 3 and a 1.	 	 
146	17:27:07:815	Server	 		gotwood4sheep gets 1 wheat. CheshireCatGrin gets 1 wheat.	 	 
147	17:27:35:529	CheshireCatGrin	clay=1; ore=0; sheep=1; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135]	still no-one wants wheat ... ?	 	 
148	17:27:41:421	gotwood4sheep	clay=0; ore=4; sheep=1; wheat=1; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	i can offer wood?	 	 
149	17:27:41:422	dmm	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[188,105]	nope	 	 
150	17:27:47:117	gotwood4sheep	clay=0; ore=4; sheep=1; wheat=1; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	i seem to be woody	 	 
151	17:27:53:372	gotwood4sheep	clay=0; ore=4; sheep=1; wheat=1; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	oh or a sheep	 	 
152	17:27:57:651	Server	 		gotwood4sheep rolled a 2 and a 3.	 	 
153	17:27:57:652	Server	 		gotwood4sheep gets 2 ore. CheshireCatGrin gets 1 wheat.	 	 
154	17:28:09:846	gotwood4sheep	clay=0; ore=6; sheep=1; wheat=1; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	matt, wood or sheep for wheat?	 	 
155	17:28:18:379	dmm	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[188,105]	bah, having only 4 options for picking up resources is tough	 	 
156	17:28:27:652	CheshireCatGrin	clay=1; ore=0; sheep=1; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135]	i'd like a wood	 	 
157	17:28:32:955	gotwood4sheep	clay=0; ore=6; sheep=1; wheat=1; wood=3; unknown=0; knights=1; dev-cards=0	roads=[100,167]	deal!	 	 
158	17:28:36:694	Server	 		gotwood4sheep made an offer to trade 1 wood for 1 wheat.	 	 
159	17:28:41:608	Server	 		gotwood4sheep traded 1 wood for 1 wheat from CheshireCatGrin.	 	 
160	17:28:45:408	Server	 		gotwood4sheep built a city.	 	 
161	17:28:49:247	Server	 		dmm rolled a 2 and a 6.	 	 
162	17:28:49:248	Server	 		dmm gets 1 ore.	 	 
163	17:28:53:289	gotwood4sheep	clay=0; ore=3; sheep=1; wheat=0; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,167]; cities=[116,184]	ah 8	 	 
164	17:28:56:649	gotwood4sheep	clay=0; ore=3; sheep=1; wheat=0; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,167]; cities=[116,184]	my lost friend	 	 
165	17:29:17:102	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[188,105]	a more complex offer this time: i'll give an ore and a wheat for a clay and a wood	 	 
166	17:29:21:804	gotwood4sheep	clay=0; ore=3; sheep=1; wheat=0; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,167]; cities=[116,184]	i have no clay	 	 
167	17:29:26:555	gotwood4sheep	clay=0; ore=3; sheep=1; wheat=0; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,167]; cities=[116,184]	so your complexity is lost on me :)	 	 
168	17:29:28:344	CheshireCatGrin	clay=1; ore=0; sheep=1; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135]	i can't give away either	 	 
169	17:29:38:253	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[188,105]	sigh :(	 	 
170	17:29:43:274	Server	 		CheshireCatGrin rolled a 2 and a 4.	 	 
171	17:29:43:275	Server	 		gotwood4sheep gets 2 wood. dmm gets 2 wood. CheshireCatGrin gets 1 wood.	 	 
172	17:29:51:029	Server	 		CheshireCatGrin built a settlement.	 	 
173	17:29:52:473	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[188,105]	wood for all	 	 
174	17:30:03:611	Server	 		gotwood4sheep rolled a 6 and a 5.	 	 
175	17:30:03:613	Server	 		CheshireCatGrin gets 1 wood.	 	 
176	17:30:21:302	gotwood4sheep	clay=0; ore=3; sheep=1; wheat=0; wood=4; unknown=0; knights=1; dev-cards=0	roads=[100,167]; cities=[116,184]	matt, still want a wood for one of your wheat?	 	 
177	17:30:24:383	gotwood4sheep	clay=0; ore=3; sheep=1; wheat=0; wood=4; unknown=0; knights=1; dev-cards=0	roads=[100,167]; cities=[116,184]	or has that ship sailed	 	 
178	17:30:31:441	CheshireCatGrin	clay=0; ore=0; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135; 135,186]	no longer need wood	 	 
179	17:30:39:351	Server	 		gotwood4sheep traded 4 wood for 1 wheat from the bank.	 	 
180	17:30:44:623	Server	 		dmm rolled a 3 and a 1.	 	 
181	17:30:44:624	Server	 		gotwood4sheep gets 2 wheat. CheshireCatGrin gets 1 wheat.	 	 
182	17:30:58:545	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[188,105]	any clay lying around?	 	 
183	17:31:01:691	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,167]; cities=[116,184]	still no	 	 
184	17:31:02:726	CheshireCatGrin	clay=0; ore=0; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,170]; settlements=[154,135; 135,186]	not here	 	 
185	17:31:03:763	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,167]; cities=[116,184]	no 10 to date	 	 
186	17:31:07:905	dmm	clay=0; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[188,105]	wow	 	 
187	17:31:15:188	Server	 		CheshireCatGrin rolled a 6 and a 2.	 	 
188	17:31:15:189	Server	 		dmm gets 1 ore. CheshireCatGrin gets 1 ore.	 	 
189	17:31:18:595	dmm	clay=0; ore=2; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[188,105]	i'm feeling rather behind now...	 	 
190	17:31:41:111	dmm	clay=0; ore=2; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[188,105]	8s and 9s aren't as common as i'd hoped!	 	 
191	17:31:48:134	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,167]; cities=[116,184]	10s are not plentiful	 	 
192	17:31:51:273	Server	 		CheshireCatGrin traded 4 wheat for 1 clay from the bank.	 	 
