ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
58	17:27:48:187	Server	 		gotwood4sheep rolled a 4 and a 5.	 	 
59	17:27:48:189	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 wood.	 	 
60	17:27:51:569	Server	 		gotwood4sheep built a road.	 	 
61	17:27:53:927	Server	 		dmm rolled a 2 and a 6.	 	 
62	17:27:53:928	Server	 		dmm gets 1 ore. inca gets 1 clay, 1 ore. ljaybrad123 gets 1 ore.	 	 
63	17:27:59:724	Server	 		inca rolled a 2 and a 5.	 	 
64	17:28:19:496	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	boo :D	 	 
65	17:28:35:381	inca	clay=2; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68]; settlements=[171,84]	:P	 	 
66	17:28:40:028	Server	 		ljaybrad123 built a road.	 	 
67	17:28:43:056	Server	 		ljaybrad123 built a road.	 	 
68	17:28:45:364	Server	 		ljaybrad123 rolled a 1 and a 3.	 	 
69	17:28:45:365	Server	 		gotwood4sheep gets 1 wheat. inca gets 1 wood.	 	 
70	17:28:55:155	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	I didn't realise you could play the card before rolling	 	 
71	17:28:56:920	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	interesting!	 	 
72	17:28:58:319	Server	 		gotwood4sheep rolled a 4 and a 4.	 	 
73	17:28:58:321	Server	 		dmm gets 1 ore. inca gets 1 clay, 1 ore. ljaybrad123 gets 1 ore.	 	 
74	17:29:02:991	Server	 		dmm rolled a 4 and a 3.	 	 
75	17:29:37:824	dmm	clay=2; ore=3; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	i suppose this is pretty unlikely,& but does anybody have 2 wheat they'd give me for 2 clay?	 	 
76	17:29:44:153	inca	clay=3; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68]; settlements=[171,84]	sorry,& no wheat	 	 
77	17:29:48:549	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	not after I got stoled from :(	 	 
78	17:29:54:671	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	sorry	 	 
79	17:30:04:255	dmm	clay=2; ore=3; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	i did think that was a bit optimistic	 
	 
80	17:30:11:145	Server	 		inca rolled a 4 and a 5.	 	 
81	17:30:11:146	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 wood.	 	 
82	17:30:21:411	Server	 		inca built a road.	 	 
83	17:30:33:364	Server	 		ljaybrad123 rolled a 4 and a 1.	 	 
84	17:30:33:365	Server	 		gotwood4sheep gets 1 clay. dmm gets 1 clay, 1 sheep.	 	 
85	17:31:16:210	Server	 		gotwood4sheep rolled a 2 and a 6.	 	 
86	17:31:16:211	Server	 		dmm gets 1 ore. inca gets 1 clay, 1 ore. ljaybrad123 gets 1 ore.	 	 
87	17:31:26:659	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	dmm will swap you a wheat for a sheep?	 	 
88	17:31:32:034	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	if 1 will do it for ya	 	 
89	17:32:46:714	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	or anyone else& if dmm is snoozing,& anyone got a sheep to trade for a wheat?	 	 
90	17:32:52:584	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	sorry,& not me	 	 
91	17:33:25:356	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	LJ?& dmm?	 	 
92	17:33:40:007	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	uh ohhh	 	 
93	17:33:42:027	ljaybrad123	clay=0; ore=3; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	none& sorry	 	 
94	17:33:46:878	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	has he disappeared?	 	 
95	17:33:48:682	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	dmm has died	 	 
96	17:33:54:959	ljaybrad123	clay=0; ore=3; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	oh dear	 	 
97	17:34:03:808	ljaybrad123	clay=0; ore=3; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	give him a sec,& could be internets	 	 
98	17:34:16:068	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	i'll load up gmail& in case he can't sit back down :/	 	 
99	17:35:02:504	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	uh ohh	 	 
100	17:35:51:791	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	hooray	 	 
101	17:35:51:944	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	hello again	 	 
102	17:35:54:915	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	phew	 	 
103	17:35:56:614	dmm	clay=3; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	hey, really& sorry about that	 	 
104	17:35:58:479	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	I was worried it may lock you out	 	 
105	17:36:01:608	dmm	clay=3; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	my internet just reset itself twice	 	 
106	17:36:05:488	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	d'oh	 	 
107	17:36:10:554	dmm	clay=3; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	what did i miss	 	 
108	17:36:14:810	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	to return, I was proposing a wheat for a sheep	 	 
109	17:36:15:705	ljaybrad123	clay=0; ore=3; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	glad to see it now allows you back in	 	 
110	17:36:17:256	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	if you will take 1	 	 
111	17:36:38:721	dmm	clay=3; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	ah yes, i had been trying to say that i would've needed 2 wheat,& but now i've changed my plan anyway	 	 
112	17:37:00:197	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	so you now need no wheat,& or you have changed your plan to take 1?	 	 
113	17:37:10:983	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	haha, you really want this wheat	 	 
114	17:37:14:745	dmm	clay=3; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	i won't be needing it	 	 
115	17:37:15:222	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	sheep*	 	 
116	17:37:15:548	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	sheep*	 	 
117	17:37:23:972	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	kk no worries	 	 
118	17:37:26:627	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38]; settlements=[139,71]	sorry for the delay	 	 
119	17:37:33:124	dmm	clay=3; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	not your fault	 	 
120	17:37:41:033	Server	 		gotwood4sheep built a road.	 	 
121	17:37:45:495	Server	 		dmm rolled a 3 and a 3.	 	 
122	17:37:45:497	Server	 		gotwood4sheep gets 1 clay. dmm gets 1 clay. ljaybrad123 gets 1 wheat.	 	 
123	17:38:12:796	dmm	clay=4; ore=4; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	anybody willing to give me a wood?& i can trade clay or ore for it	 	 
124	17:38:20:321	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	no woods& sorry	 	 
125	17:38:23:518	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	haha, was about to ask exactly the same thing	 	 
126	17:38:26:869	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	sorry,& none here	 	 
127	17:38:29:153	ljaybrad123	clay=0; ore=3; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	illl have a clay for one	 	 
128	17:38:35:682	Server	 		dmm traded 4 ore for 1 wood from the bank.	 	 
129	17:38:41:048	ljaybrad123	clay=0; ore=3; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	or not	 	 
130	17:38:47:402	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	d'oh!	 	 
131	17:38:50:748	dmm	clay=4; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	oh well	 	 
132	17:38:52:190	Server	 		inca rolled a 6 and a 5.	 	 
133	17:38:52:191	Server	 		gotwood4sheep gets 1 ore. dmm gets 1 wood.	 	 
134	17:39:01:840	inca	clay=3; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	i'll do that trade with you lj	 	 
135	17:39:03:738	dmm	clay=4; ore=0; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	haha i ended up getting a wood on that roll anyway	 	 
136	17:39:07:731	ljaybrad123	clay=0; ore=3; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	sure	 	 
137	17:39:11:927	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	typicale !	 	 
138	17:39:14:533	dmm	clay=4; ore=0; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	bad planning by me there	 	 
139	17:39:16:670	Server	 		inca made an offer to trade 1 clay for 1 wood.	 	 
140	17:39:20:957	Server	 		inca traded 1 clay for 1 wood from ljaybrad123.	 	 
141	17:39:33:733	Server	 		ljaybrad123 rolled a 4 and a 6.	 	 
142	17:39:33:734	Server	 		dmm gets 1 wheat.	 	 
143	17:40:00:955	ljaybrad123	clay=1; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114]; settlements=[184,82]	anyone have a sheep?& can offer ore	 	 
144	17:40:06:886	inca	clay=2; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	sorry,& nope	 	 
145	17:40:08:377	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	the robber's sitting on my field sadly	 	 
146	17:40:12:815	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	mine and inca's	 	 
147	17:40:16:387	dmm	clay=4; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120]	sorry,& i need mine	 	 
148	17:40:20:538	Server	 		ljaybrad123 built a road.	 	 
149	17:40:29:785	Server	 		gotwood4sheep rolled a 6 and a 3.	 	 
150	17:40:29:786	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 wood.	 	 
151	17:40:42:987	Server	 		dmm rolled a 6 and a 1.	 	 
152	17:40:46:575	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	ouch	 	 
153	17:41:09:450	Server	 		dmm built a settlement.	 	 
154	17:41:14:347	Server	 		inca rolled a 4 and a 2.	 	 
155	17:41:14:348	Server	 		gotwood4sheep gets 1 clay. dmm gets 1 clay. ljaybrad123 gets 1 wheat.	 	 
156	17:41:27:098	inca	clay=2; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	does anyone have wheat to spare?& i can give clay or ore	 	 
157	17:41:36:939	ljaybrad123	clay=0; ore=3; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114; 114,131]; settlements=[184,82]	i have wheat	 	 
158	17:41:42:766	ljaybrad123	clay=0; ore=3; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114; 114,131]; settlements=[184,82]	can i have clay please	 	 
159	17:41:45:454	inca	clay=2; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	sure thing	 	 
160	17:41:53:696	Server	 		inca made an offer to trade 1 clay for 1 wheat.	 	 
161	17:41:57:434	Server	 		inca traded 1 clay for 1 wheat from ljaybrad123.	 	 
162	17:42:00:642	inca	clay=1; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	cheers!	 
	 
163	17:42:04:802	Server	 		ljaybrad123 rolled a 6 and a 4.	 	 
164	17:42:04:804	Server	 		gotwood4sheep gets 1 sheep. dmm gets 1 wheat. inca gets 1 sheep.	 	 
165	17:42:20:336	ljaybrad123	clay=1; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114; 114,131]; settlements=[184,82]	can i have one of those sheep please anyone?	 	 
166	17:42:26:897	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	ask inca	 	 
167	17:42:30:150	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71]	mine is too deer	 	 
168	17:42:30:805	inca	clay=1; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	sorry,& need mine	 	 
169	17:42:32:978	inca	clay=1; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	haha	 	 
170	17:42:42:241	dmm	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120; 120,152]	i'm out of sheep	 	 
171	17:42:42:466	ljaybrad123	clay=1; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114; 114,131]; settlements=[184,82]	could give a couple of ore...	 	 
172	17:42:59:999	inca	clay=1; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	sorry,& got some already	 	 
173	17:43:14:799	Server	 		ljaybrad123 built a road.	 	 
174	17:43:20:523	Server	 		gotwood4sheep rolled a 4 and a 4.	 	 
175	17:43:20:524	Server	 		dmm gets 1 ore. inca gets 1 ore. ljaybrad123 gets 1 ore.	 	 
176	17:43:23:532	Server	 		gotwood4sheep built a settlement.	 	 
177	17:43:26:690	Server	 		dmm rolled a 6 and a 2.	 	 
178	17:43:26:693	Server	 		dmm gets 1 ore. inca gets 1 ore. ljaybrad123 gets 1 ore.	 	 
179	17:43:38:551	dmm	clay=1; ore=3; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,120; 120,136]; settlements=[116,120; 120,152]	anybody with a wheat?& i can offer clay	 	 
180	17:43:43:492	inca	clay=1; ore=5; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	afraid not	 	 
181	17:43:49:668	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,54; 54,38; 38,71]; settlements=[139,71; 71,39]	no needs clay :/	 	 
182	17:43:54:564	ljaybrad123	clay=0; ore=5; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114; 114,131; 131,132]; settlements=[184,82]	sorry	 	 
183	17:43:57:225	ljaybrad123	clay=0; ore=5; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114; 114,131; 131,132]; settlements=[184,82]	i have ore...	 	 
184	17:43:59:271	Server	 		inca rolled a 3 and a 5.	 	 
185	17:43:59:273	Server	 		dmm gets 1 ore. inca gets 1 ore. ljaybrad123 gets 1 ore.	 	 
186	17:44:03:870	ljaybrad123	clay=0; ore=6; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[167,82; 82,98; 98,114; 114,131; 131,132]; settlements=[184,82]	llots of ore :p	 	 
187	17:44:10:116	inca	clay=1; ore=6; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[171,68; 68,52]; settlements=[171,84]	haha me too, 6 now	 	 
