ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
17	21:08:54:653	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		:)	 	 
18	21:12:22:673	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Heh	 	 
19	21:12:58:619	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		can you guys do tomorow night too?	 	 
20	21:13:03:819	sabercat	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		no	 	 
21	21:13:09:896	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		or when can you do, the game we should have played at 7	 	 
22	21:13:16:522	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		?	 	 
23	21:13:23:482	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		I can't, I'm afraid	 	 
24	21:13:27:170	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Not tomorrow, anyway	 	 
25	21:14:15:537	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		when can you do?	 	 
26	21:14:27:507	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		i would do later tonight if we could	 	 
27	21:14:29:443	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		:)	 	 
28	21:14:36:399	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		I could do later	 	 
29	21:15:34:004	amycharl	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		wanna start?	 	 
30	21:17:09:022	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Sure	 	 
31	21:18:19:377	Server	 		amycharl built a settlement.	 	 
32	21:18:25:846	Server	 		amycharl built a road.	 	 
33	21:18:41:828	Server	 		sabercat built a settlement.	 	 
34	21:18:44:974	Server	 		sabercat built a road.	 	 
35	21:19:05:368	Server	 		skinnylinny built a settlement.	 	 
36	21:19:11:969	Server	 		skinnylinny built a road.	 	 
37	21:19:39:167	Server	 		skinnylinny built a settlement.	 	 
38	21:19:40:240	Server	 		skinnylinny built a road.	 	 
39	21:20:21:924	Server	 		sabercat built a settlement.	 	 
40	21:20:24:015	Server	 		sabercat built a road.	 	 
41	21:21:10:551	Server	 		amycharl built a settlement.	 	 
42	21:21:18:689	Server	 		amycharl built a road.	 	 
43	21:21:25:483	Server	 		amycharl rolled a 3 and a 2.	 	 
44	21:21:25:484	Server	 		skinnylinny gets 1 wood. amycharl gets 1 wood.	 	 
45	21:21:40:468	Server	 		sabercat rolled a 5 and a 2.	 	 
46	21:21:56:330	Server	 		skinnylinny rolled a 4 and a 6.	 	 
47	21:21:56:330	Server	 		sabercat gets 1 sheep, 1 wood.	 	 
48	21:22:47:348	Server	 		amycharl rolled a 5 and a 4.	 	 
49	21:22:47:349	Server	 		sabercat gets 1 clay. amycharl gets 1 clay.	 	 
50	21:22:55:425	Server	 		amycharl built a road.	 	 
51	21:23:05:494	Server	 		sabercat rolled a 6 and a 1.	 	 
52	21:23:24:651	Server	 		sabercat built a road.	 	 
53	21:23:34:371	Server	 		skinnylinny rolled a 1 and a 1.	 	 
54	21:23:34:372	Server	 		No player gets anything.	 	 
55	21:24:31:749	Server	 		amycharl rolled a 1 and a 2.	 	 
56	21:24:31:749	Server	 		amycharl gets 1 sheep.	 	 
57	21:24:45:299	Server	 		sabercat rolled a 4 and a 5.	 	 
58	21:24:45:299	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
59	21:25:02:385	sabercat	clay=0; ore=0; sheep=2; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118]; settlements=[135,171]	amy, can you trade clay?	 	 
60	21:25:16:543	sabercat	clay=0; ore=0; sheep=2; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118]; settlements=[135,171]	for wood or sheep?	 	 
61	21:25:22:229	amycharl	clay=1; ore=0; sheep=2; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138]; settlements=[184,137]	i only have one and i want it, sorry	 	 
62	21:25:26:813	Server	 		sabercat built a road.	 	 
63	21:25:31:543	Server	 		skinnylinny rolled a 5 and a 4.	 	 
64	21:25:31:544	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
65	21:26:21:087	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Ugh, I thought I'd built next to clay...	 	 
66	21:26:32:719	Server	 		amycharl rolled a 4 and a 4.	 	 
67	21:26:32:720	Server	 		sabercat gets 1 wheat.	 	 
68	21:27:12:351	Server	 		amycharl built a road.	 	 
69	21:27:32:942	Server	 		amycharl built a road.	 	 
70	21:27:52:528	Server	 		sabercat rolled a 5 and a 6.	 	 
71	21:27:52:529	Server	 		sabercat gets 1 wood. skinnylinny gets 1 wood. amycharl gets 1 wood.	 	 
72	21:28:00:491	Server	 		sabercat built a settlement.	 	 
73	21:28:13:363	sabercat	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	skinny, got some ore?	 	 
74	21:28:26:632	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	I have...	 	 
75	21:28:35:714	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Trade you an ore for a clay?	 	 
76	21:28:41:894	sabercat	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	will you trade for wood? no clay	 	 
77	21:28:48:273	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Got wood, thanks	 	 
78	21:29:08:818	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	:P	 	 
79	21:29:13:395	Server	 		skinnylinny rolled a 6 and a 3.	 	 
80	21:29:13:396	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
81	21:29:21:073	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	got clay?	 	 
82	21:29:27:426	skinnylinny	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Nope	 	 
83	21:29:32:845	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	I got clay	 	 
84	21:29:36:766	skinnylinny	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	I know	 	 
85	21:29:39:005	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	want to trade for the ore...	 	 
86	21:29:40:726	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	:D	 	 
87	21:29:43:111	skinnylinny	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Sure	 	 
88	21:30:04:401	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	so set it up	 	 
89	21:30:11:919	Server	 		skinnylinny made an offer to trade 1 ore for 1 clay.	 	 
90	21:30:15:936	Server	 		skinnylinny traded 1 ore for 1 clay from sabercat.	 	 
91	21:30:51:818	Server	 		skinnylinny built a road.	 	 
92	21:31:02:793	Server	 		amycharl rolled a 2 and a 1.	 	 
93	21:31:02:793	Server	 		sabercat gets 1 ore. amycharl gets 1 sheep.	 	 
94	21:31:12:023	Server	 		amycharl built a road.	 	 
95	21:31:23:324	Server	 		sabercat rolled a 6 and a 1.	 	 
96	21:31:47:225	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	anyone can get wheat?	 	 
97	21:31:47:230	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Meanie!	 	 
98	21:31:53:300	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	me?	 	 
99	21:31:54:360	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	I can	 	 
100	21:32:02:594	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	okay, for wood or sheep?	 	 
101	21:32:26:568	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	I have nothing at the moment :P	 	 
102	21:32:58:145	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	so want sheep or wood?	 	 
103	21:33:06:511	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	oh, okay	 	 
104	21:33:22:390	Server	 		skinnylinny rolled a 1 and a 1.	 	 
105	21:33:22:390	Server	 		No player gets anything.	 	 
106	21:34:02:735	Server	 		amycharl rolled a 2 and a 1.	 	 
107	21:34:02:735	Server	 		sabercat gets 1 ore. amycharl gets 1 sheep.	 	 
108	21:34:53:546	Server	 		sabercat rolled a 1 and a 6.	 	 
109	21:35:47:755	Server	 		skinnylinny rolled a 6 and a 2.	 	 
110	21:35:47:755	Server	 		sabercat gets 2 wheat.	 	 
111	21:36:39:259	sabercat	clay=0; ore=3; sheep=0; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	thank you!!!!	 	 
112	21:36:51:465	Server	 		amycharl rolled a 4 and a 5.	 	 
113	21:36:51:467	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
114	21:36:53:035	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Heh, you're welcome!	 	 
115	21:37:14:616	amycharl	clay=1; ore=0; sheep=4; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	anyone want a sheep for some wood?	 	 
116	21:37:43:215	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	no thanks	 	 
117	21:37:58:148	Server	 		sabercat rolled a 2 and a 4.	 	 
118	21:37:58:148	Server	 		amycharl gets 1 clay.	 	 
119	21:38:16:842	Server	 		sabercat built a city.	 	 
120	21:38:19:735	sabercat	clay=1; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	btw, I need to go away for 2 min after I roll, okay?	 	 
121	21:38:26:017	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Sure, ok	 	 
122	21:38:29:006	Server	 		skinnylinny rolled a 1 and a 5.	 	 
123	21:38:29:006	Server	 		amycharl gets 1 clay.	 	 
124	21:38:34:239	amycharl	clay=3; ore=0; sheep=4; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	ok	 	 
125	21:38:39:740	Server	 		amycharl rolled a 3 and a 6.	 	 
126	21:38:39:740	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
127	21:38:54:886	amycharl	clay=4; ore=0; sheep=4; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	you want any sheep or clay?	 	 
128	21:40:27:272	Server	 		amycharl traded 4 sheep for 1 wheat from the bank.	 	 
129	21:40:37:486	Server	 		sabercat rolled a 4 and a 5.	 	 
130	21:40:37:487	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
131	21:40:52:248	Server	 		skinnylinny rolled a 6 and a 3.	 	 
132	21:40:52:248	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
133	21:41:31:829	Server	 		amycharl rolled a 4 and a 6.	 	 
134	21:41:31:829	Server	 		sabercat gets 3 sheep, 1 wood.	 	 
135	21:41:51:060	amycharl	clay=6; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	want some clay?	 	 
136	21:41:58:401	skinnylinny	clay=0; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	Please	 	 
137	21:42:14:645	skinnylinny	clay=0; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	I only have ore to offer	 	 
138	21:42:25:828	amycharl	clay=6; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	oh...	 	 
139	21:42:36:175	amycharl	clay=6; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	how much?	 	 
140	21:42:48:763	skinnylinny	clay=0; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	I have four... But could do with other materials	 	 
141	21:43:42:389	amycharl	clay=6; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	well ill give you 3 clay for 3 ore	 	 
142	21:43:53:047	skinnylinny	clay=0; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	Hmmm, sounds like a deal	 	 
143	21:44:10:518	skinnylinny	clay=0; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	ADDTIME	 	 
144	21:44:10:745	Server	 		amycharl made an offer to trade 3 clay for 3 ore.	 	 
145	21:44:32:840	Server	 		amycharl traded 3 clay for 3 ore from skinnylinny.	 	 
146	21:44:58:442	Server	 		sabercat rolled a 6 and a 1.	 	 
147	21:45:31:350	Server	 		skinnylinny rolled a 6 and a 4.	 	 
148	21:45:31:350	Server	 		sabercat gets 3 sheep, 1 wood.	 	 
149	21:46:20:109	Server	 		amycharl rolled a 2 and a 1.	 	 
150	21:46:20:109	Server	 		sabercat gets 2 ore. amycharl gets 1 sheep.	 	 
151	21:46:41:732	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	got wood anyone?	 	 
152	21:46:48:835	sabercat	clay=2; ore=2; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	yep, for what?	 	 
153	21:46:58:563	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	clay preferably	 	 
154	21:47:05:110	sabercat	clay=2; ore=2; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	no way	 	 
155	21:47:17:080	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	ore?	 	 
156	21:47:24:732	sabercat	clay=2; ore=2; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	could be	 	 
157	21:47:30:045	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	:)	 	 
158	21:48:04:977	Server	 		amycharl made an offer to trade 1 ore for 1 wood.	 	 
159	21:48:10:493	Server	 		amycharl traded 1 ore for 1 wood from sabercat.	 	 
160	21:48:13:127	amycharl	clay=3; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	?	 	 
161	21:48:28:028	amycharl	clay=3; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	thanks	 	 
162	21:48:35:533	sabercat	clay=2; ore=3; sheep=5; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	yep, thank you	 	 
163	21:48:35:792	Server	 		amycharl built a settlement.	 	 
164	21:48:49:485	Server	 		sabercat rolled a 2 and a 6.	 	 
165	21:48:49:486	Server	 		sabercat gets 3 wheat. amycharl gets 1 wheat.	 	 
166	21:48:59:135	Server	 		sabercat built a city.	 	 
167	21:49:07:970	Server	 		sabercat built a road.	 	 
168	21:49:17:870	sabercat	clay=1; ore=0; sheep=5; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	anyone got wood or ore?	 	 
169	21:49:30:529	skinnylinny	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	I have ore	 	 
170	21:49:36:110	amycharl	clay=2; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137; 137,220]	me too	 	 
171	21:49:48:936	sabercat	clay=1; ore=0; sheep=5; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	want to trade for sheep?	 	 
172	21:50:08:007	skinnylinny	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	No thanks	 	 
173	21:50:15:326	amycharl	clay=2; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137; 137,220]	ill give an ore for two sheep	 	 
174	21:50:31:018	sabercat	clay=1; ore=0; sheep=5; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	okay	 	 
175	21:50:33:734	amycharl	clay=2; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137; 137,220]	coz id rather have the ore really...	 	 
176	21:50:40:130	Server	 		sabercat made an offer to trade 2 sheep for 1 ore.	 	 
177	21:50:46:871	Server	 		sabercat traded 2 sheep for 1 ore from amycharl.	 	 
178	21:51:11:373	sabercat	clay=1; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	thanks!	 	 
179	21:51:22:544	Server	 		skinnylinny rolled a 1 and a 5.	 	 
180	21:51:22:545	Server	 		skinnylinny gets 2 wheat. amycharl gets 1 clay.	 	 
181	21:51:46:919	Server	 		amycharl rolled a 6 and a 4.	 	 
182	21:51:46:919	Server	 		sabercat gets 4 sheep, 1 wood.	 	 
183	21:52:07:712	Server	 		amycharl traded 2 clay for 1 wood from a port.	 	 
184	21:52:21:664	Server	 		amycharl built a settlement.	 	 
185	21:52:30:567	Server	 		sabercat rolled a 4 and a 1.	 	 
186	21:52:30:568	Server	 		skinnylinny gets 1 wood. amycharl gets 2 wood.	 	 
187	21:53:04:577	sabercat	clay=1; ore=0; sheep=6; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	anyone has wood?	 	 
188	21:53:08:668	skinnylinny	clay=2; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	I do	 	 
189	21:53:13:534	sabercat	clay=1; ore=0; sheep=6; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	how much?	 	 
190	21:53:21:509	skinnylinny	clay=2; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	one, what are you offering?	 	 
191	21:53:26:701	sabercat	clay=1; ore=0; sheep=6; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	sheep?	 	 
192	21:53:45:153	skinnylinny	clay=2; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	hmmm, one sheep for a wood?	 	 
193	21:54:04:111	sabercat	clay=1; ore=0; sheep=6; wheat=1; wood=1; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	yep	 	 
194	21:54:12:976	skinnylinny	clay=2; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	Done	 	 
195	21:54:24:354	Server	 		sabercat made an offer to trade 1 sheep for 1 wood.	 	 
196	21:54:41:701	Server	 		sabercat traded 1 sheep for 1 wood from skinnylinny.	 	 
197	21:54:54:065	sabercat	clay=1; ore=0; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	thanks	 	 
198	21:54:58:901	skinnylinny	clay=2; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	You're welcome	 	 
199	21:54:59:515	sabercat	clay=1; ore=0; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	anyone has clay?	 	 
200	21:55:08:941	skinnylinny	clay=2; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	Also, yes.	 	 
201	21:55:22:491	sabercat	clay=1; ore=0; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	can you do for another sheep? or	 	 
202	21:55:26:199	sabercat	clay=1; ore=0; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84]; cities=[101,135]	two?	 	 
203	21:56:31:240	skinnylinny	clay=2; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	Ah, actually, I can't, sorry.	 	 
